订单号;设备ID;应付金额;实际金额;商品;支付时间;地点;状态;提现
DD2017080922192157BEE3E710BD2;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-04 20:49:00;D;已出货未退款;已提现
DD201708167493570003775333825;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-04 21:31:00;D;已出货未退款;已提现
DD201708167493219494237997488;E43A6E078A07631;4.5;4.5;430g泰奇八宝粥;2017-06-04 21:53:00;D;已出货未退款;已提现
DD201708167493219674375025405;E43A6E078A07631;6.0;6.0;330ml伊利畅意乳酸菌原味;2017-06-04 22:10:00;D;已出货未退款;已提现
DD201708167493219974694124755;E43A6E078A07631;3.0;3.0;250ml维他原味豆奶;2017-06-04 23:05:00;D;已出货未退款;已提现
DD20170724040529705B14EF998E7;E43A6E078A07631;3.0;3.0;百事可乐330ml;2017-06-04 23:18:00;D;已出货未退款;已提现
DD2017072404595618E75F2E9C85A;E43A6E078A07631;3.0;3.0;百事可乐330ml;2017-06-04 23:33:00;D;已出货未退款;已提现
DD2017031617131012268367CC023;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-04 23:36:00;D;已出货未退款;已提现
DD201708167493220263489468812;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-04 23:38:00;D;已出货未退款;已提现
DD201708167493220414035640499;E43A6E078A07631;3.5;3.5;600ml可口可乐;2017-06-04 23:40:00;D;已出货未退款;已提现
DD201708167493220577124772799;E43A6E078A07631;5.0;5.0;30g无穷农场盐_鸡蛋;2017-06-04 23:44:00;D;已出货未退款;已提现
DD201708167493220748093380457;E43A6E078A07631;4.5;4.5;40g乐事美国经典原味;2017-06-05 00:45:00;D;已出货未退款;已提现
DD201708167493220888314990894;E43A6E078A07631;5.0;5.0;220g宝丰龙龟苓膏;2017-06-05 00:59:00;D;已出货未退款;已提现
DD201708167493221194680287424;E43A6E078A07631;3.0;3.0;10g卫龙亲嘴烧香辣味;2017-06-05 03:26:00;D;已出货未退款;已提现
DD20170816749322147672284043;E43A6E078A07631;4.5;4.5;250ml维他柠檬茶;2017-06-05 03:34:00;D;已出货未退款;已提现
DD201708167493221675913741084;E43A6E078A07631;4.5;4.5;78g卫龙亲语;2017-06-05 07:52:00;D;已出货未退款;已提现
DD20170816749322175647402465;E43A6E078A07631;1.6;1.6;20g咪咪虾条马来西亚风味;2017-06-05 07:59:00;D;已出货未退款;已提现
DD2017031705524928CABB346D3F1;E43A6E078A07631;3.0;3.0;可口可乐（500ml）;2017-06-05 08:25:00;D;已出货未退款;已提现
DD2017052521120155AA2172CB028;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-05 09:01:00;D;已出货未退款;已提现
DD2017080618443689FE9AAA9BDA5;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-05 09:16:00;D;已出货未退款;已提现
DD201708167493222765272825394;E43A6E078A07631;4.5;4.5;250ml燕塘红枣牛奶;2017-06-05 10:36:00;D;已出货未退款;已提现
DD201708167493509792393904269;E43A6E078A07631;6.5;6.5;70g乐事薯片原味;2017-06-05 10:37:00;D;已出货未退款;已提现
DD20170809210844813FAFE94A60E;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-05 11:00:00;D;已出货未退款;已提现
DD201708167493223100567637283;E43A6E078A07631;1.8;1.8;32g卫龙亲嘴烧;2017-06-05 11:58:00;D;已出货未退款;已提现
DD2017080921080455EB6E7ECCEAE;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-05 12:02:00;D;已出货未退款;已提现
DD2017052519572644BA87C741741;E43A6E078A07631;3.0;3.0;统一冰红茶;2017-06-05 12:08:00;D;已出货未退款;已提现
DD201708167493223193660012912;E43A6E078A07631;5.0;5.0;145ml旺仔牛奶盒装;2017-06-05 12:16:00;D;已出货未退款;已提现
DD2017080921023522C213F4C309C;E43A6E078A07631;3.0;3.0;统一冰红茶;2017-06-05 12:26:00;D;已出货未退款;已提现
DD20170816749354399859548545;E43A6E078A07631;1.8;1.8;32g卫龙亲嘴烧;2017-06-05 12:27:00;D;已出货未退款;已提现
DD20170809210131784E3F2C70D1E;E43A6E078A07631;3.0;3.0;统一绿茶;2017-06-05 12:39:00;D;已出货未退款;已提现
DD20170816749354390517851545;E43A6E078A07631;1.8;1.8;32g卫龙亲嘴烧;2017-06-05 12:48:00;D;已出货未退款;已提现
DD20170809210028162B5FD5120DE;E43A6E078A07631;3.0;3.0;统一绿茶;2017-06-05 13:19:00;D;已出货未退款;已提现
DD201708167493223538511809226;E43A6E078A07631;4.5;4.5;250ML东鹏特饮;2017-06-05 13:29:00;D;已出货未退款;已提现
DD201708167493223576407172313;E43A6E078A07631;6.0;6.0;370g泰奇八宝粥;2017-06-05 13:37:00;D;已出货未退款;已提现
DD201708167493223615771153221;E43A6E078A07631;4.0;4.0;150g健能酸奶原味;2017-06-05 13:39:00;D;已出货未退款;已提现
DD2017080920590453A1E9AB5F4F7;E43A6E078A07631;4.0;4.0;脉动;2017-06-05 13:40:00;D;已出货未退款;已提现
DD201708092057438664FE7079A34;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-05 14:29:00;D;已出货未退款;已提现
DD2017080920341485371E6F94F5A;E43A6E078A07631;3.0;3.0;果粒橙;2017-06-05 14:57:00;D;已出货未退款;已提现
DD201708167493223922557986876;E43A6E078A07631;6.0;6.0;86g合味道海鲜风味;2017-06-05 15:21:00;D;已出货未退款;已提现
DD201708167493223928110684874;E43A6E078A07631;4.5;4.5;600ml雪碧;2017-06-05 15:34:00;D;已出货未退款;已提现
DD2017081674932240593409646;E43A6E078A07631;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-06-05 15:35:00;D;已出货未退款;已提现
DD2017080617333054ED1C67AD650;E43A6E078A07631;1.0;1.0;香豆干;2017-06-05 16:06:00;D;已出货未退款;已提现
DD201708167493604085920585868;E43A6E078A07631;3.0;3.0;250ml维他原味豆奶;2017-06-05 16:16:00;D;已出货未退款;已提现
DD201708061721137486241BC58F7;E43A6E078A07631;1.5;1.5;鸭翅;2017-06-05 16:57:00;D;已出货未退款;已提现
DD201708167493509580434444063;E43A6E078A07631;4.0;4.0;150g健能酸奶原味;2017-06-05 16:58:00;D;已出货未退款;已提现
DD2017080617032954B4DB2E8B59D;E43A6E078A07631;1.0;1.0;香豆干;2017-06-05 17:38:00;D;已出货未退款;已提现
DD201708167493224428224090631;E43A6E078A07631;3.0;3.0;250ml维他原味豆奶;2017-06-05 17:40:00;D;已出货未退款;已提现
DD2017080617013889C1E558D003E;E43A6E078A07631;1.0;1.0;香豆干;2017-06-05 17:54:00;D;已出货未退款;已提现
DD20170809202400293C1E5CEEE60;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-05 18:17:00;D;已出货未退款;已提现
DD201708167493224934840396472;E43A6E078A07631;5.0;5.0;85g统一老坛酸菜牛肉面;2017-06-05 18:36:00;D;已出货未退款;已提现
DD2017031908190928BA18F4B27C1;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-05 18:54:00;D;已出货未退款;已提现
DD201708167493543305402225247;E43A6E078A07631;4.5;4.5;250ML东鹏特饮;2017-06-05 19:53:00;D;已出货未退款;已提现
DD2017031914590792551D1C75C37;E43A6E078A07631;3.0;3.0;卫龙大面筋;2017-06-05 20:05:00;D;已出货未退款;已提现
DD2017083117564049230E91653AF;E43A6E078A07631;1.0;1.0;香豆干;2017-06-05 21:36:00;D;已出货未退款;已提现
DD201708167493225746174383501;E43A6E078A07631;3.5;3.5;600ml可口可乐;2017-06-05 21:56:00;D;已出货未退款;已提现
DD201708167493226936713832835;E43A6E078A07631;3.2;3.2;20g咪咪虾条马来西亚风味;2017-06-06 06:32:00;D;已出货未退款;已提现
DD201708167493227089424044245;E43A6E078A07631;0.8;0.8;20g咪咪虾条马来西亚风味;2017-06-06 07:47:00;D;已出货未退款;已提现
DD2017080920074230B14D77DA880;E43A6E078A07631;3.0;3.0;卫龙大面筋;2017-06-06 08:49:00;D;已出货未退款;已提现
DD201708167493652695455900529;E43A6E078A07631;4.5;4.5;80g香飘飘椰果奶茶原味;2017-06-06 10:54:00;D;已出货未退款;已提现
DD201708167493227844561540734;E43A6E078A07631;4.5;4.5;250ml燕塘甜牛奶;2017-06-06 11:42:00;D;已出货未退款;已提现
DD201708167493227909250969703;E43A6E078A07631;3.0;3.0;58g丽芝士纳宝帝奶酪威化饼干;2017-06-06 12:15:00;D;已出货未退款;已提现
DD201708167493227960951449568;E43A6E078A07631;2.4;2.4;20g咪咪虾条马来西亚风味;2017-06-06 12:30:00;D;已出货未退款;已提现
DD20170809200516216B8DC70FA20;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-06 12:43:00;D;已出货未退款;已提现
DD201708167493228100952554228;E43A6E078A07631;3.0;3.0;250ml维他柠檬茶;2017-06-06 12:58:00;D;已出货未退款;已提现
DD201708167493228264351951847;E43A6E078A07631;3.0;3.0;250ml维他原味豆奶;2017-06-06 13:27:00;D;已出货未退款;已提现
DD201708167493228356570709639;E43A6E078A07631;6.5;6.5;70g乐事薯片（黄瓜味）;2017-06-06 13:43:00;D;已出货未退款;已提现
DD201708167493228546358127424;E43A6E078A07631;6.5;6.5;250ml红牛;2017-06-06 14:06:00;D;已出货未退款;已提现
DD201708092002444661738884CCE;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-06 14:07:00;D;已出货未退款;已提现
DD201708167493229069915757029;E43A6E078A07631;5.0;5.0;30g无穷农场盐_鸡蛋;2017-06-06 15:26:00;D;已出货未退款;已提现
DD201708167493229233447384033;E43A6E078A07631;5.0;5.0;500ml统一阿萨姆奶茶;2017-06-06 15:38:00;D;已出货未退款;已提现
DD20170809193402170C434B6EEA5;E43A6E078A07631;3.0;3.0;统一绿茶;2017-06-06 16:05:00;D;已出货未退款;已提现
DD201708167493229251012168267;E43A6E078A07631;4.5;4.5;85g统一老坛酸菜牛肉面;2017-06-06 16:30:00;D;已出货未退款;已提现
DD201708167493229463477991611;E43A6E078A07631;0.8;0.8;20g咪咪虾条马来西亚风味;2017-06-06 18:04:00;D;已出货未退款;已提现
DD20170809191434688FE48F61F20;E43A6E078A07631;3.0;3.0;卫龙大面筋;2017-06-06 18:46:00;D;已出货未退款;已提现
DD201705251250275568AA79A6C18;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-06 18:58:00;D;已出货未退款;已提现
DD2017080613482838AE0BDFF0333;E43A6E078A07631;3.0;3.0;可口可乐最新款;2017-06-06 19:08:00;D;已出货未退款;已提现
DD201708167493229795346437053;E43A6E078A07631;4.5;4.5;250ml燕塘甜牛奶;2017-06-06 19:55:00;D;已出货未退款;已提现
DD2017080917474469C4D2D4D8195;E43A6E078A07631;1.0;1.0;香豆干;2017-06-06 21:05:00;D;已出货未退款;已提现
DD201708060848515980C5F3A3D44;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-06 21:44:00;D;已出货未退款;已提现
DD2017052511570622F6734C940A6;E43A6E078A07631;4.5;4.5;口味王槟榔（绿）;2017-06-06 22:01:00;D;已出货未退款;已提现
DD2017052511322873191287009F3;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-06 22:48:00;D;已出货未退款;已提现
DD2017052511124796892C46E5F9E;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-06 22:49:00;D;已出货未退款;已提现
DD201708167493231217964438061;E43A6E078A07631;6.0;6.0;107g出前一丁桶面酱香牛肉王;2017-06-07 01:05:00;D;已出货未退款;已提现
DD20170724153400883FDB4B8D2CA;E43A6E078A07631;6.0;6.0;红牛;2017-06-07 04:30:00;D;已出货未退款;已提现
DD201708167493231868851790982;E43A6E078A07631;3.0;3.0;58g丽芝士纳宝帝奶酪威化饼干;2017-06-07 04:33:00;D;已出货未退款;已提现
DD201708167493231968759065707;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 05:47:00;D;已出货未退款;已提现
DD20170724160409333B115E57698;E43A6E078A07631;6.0;6.0;红牛;2017-06-07 07:42:00;D;已出货未退款;已提现
DD201708167493390667887876753;E43A6E078A07631;4.5;4.5;68g好丽友巧克力派2枚;2017-06-07 07:48:00;D;已出货未退款;已提现
DD2017032114464865EA968191FBE;E43A6E078A07631;3.0;3.0;统一冰红茶;2017-06-07 07:48:00;D;已出货未退款;已提现
DD201708167493232490732460258;E43A6E078A07631;4.5;4.5;80g香飘飘椰果奶茶原味;2017-06-07 07:58:00;D;已出货未退款;已提现
DD201708167493232948639744774;E43A6E078A07631;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-06-07 08:47:00;D;已出货未退款;已提现
DD201705251058193877F1111444D;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-07 09:41:00;D;已出货未退款;已提现
DD201708167493568791412085863;E43A6E078A07631;1.8;1.8;32g卫龙亲嘴烧红烧牛肉味;2017-06-07 11:33:00;D;已出货未退款;已提现
DD201708167493234179908750788;E43A6E078A07631;3.0;3.0;250ml维他奶巧克力味;2017-06-07 12:48:00;D;已出货未退款;已提现
DD20170816749323477052097357;E43A6E078A07631;4.5;4.5;145g果王迷你山楂包装;2017-06-07 13:58:00;D;已出货未退款;已提现
DD201708167493568753384479601;E43A6E078A07631;6.0;6.0;13g无穷烤鸡小腿蜂蜜味;2017-06-07 14:06:00;D;已出货未退款;已提现
DD201708091653103187C8BF985A6;E43A6E078A07631;1.0;1.0;香豆干;2017-06-07 15:05:00;D;已出货未退款;已提现
DD201708167493235215944306923;E43A6E078A07631;5.5;5.5;85g统一老坛酸菜牛肉面;2017-06-07 15:35:00;D;已出货未退款;已提现
DD201708167493235279656693088;E43A6E078A07631;4.8;4.8;2g韩国海牌海苔;2017-06-07 16:13:00;D;已出货未退款;已提现
DD20170809165200265C32AEEBFCA;E43A6E078A07631;1.0;1.0;香豆干;2017-06-07 16:38:00;D;已出货未退款;已提现
DD201708167493235440590683506;E43A6E078A07631;2.4;2.4;20g咪咪虾条马来西亚风味;2017-06-07 16:44:00;D;已出货未退款;已提现
DD20170809164147232A737AB57B9;E43A6E078A07631;1.0;1.0;香豆干;2017-06-07 17:42:00;D;已出货未退款;已提现
DD201708167493235785669384251;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 17:56:00;D;已出货未退款;已提现
DD201708167493235915491744507;E43A6E078A07631;2.4;2.4;20g咪咪虾条马来西亚风味;2017-06-07 18:03:00;D;已出货未退款;已提现
DD201708167493235938139176617;E43A6E078A07631;5.0;5.0;30g无穷农场盐_鸡蛋;2017-06-07 18:07:00;D;已出货未退款;已提现
DD2017072418075645E9E3FCEDCF0;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-07 18:08:00;D;已出货未退款;已提现
DD201708167493236217851252956;E43A6E078A07631;4.5;4.5;45g双汇泡面拍挡;2017-06-07 18:33:00;D;已出货未退款;已提现
DD2017072418111059E19B21D7F03;E43A6E078A07631;2.0;2.0;怡宝纯净水;2017-06-07 18:47:00;D;已出货未退款;已提现
DD201703232138281750BF2830EBE;E43A6E078A07631;3.0;3.0;印尼芝士威化饼干;2017-06-07 18:50:00;D;已出货未退款;已提现
DD2017032402161028951E1E77EC2;E43A6E078A07631;3.0;3.0;印尼芝士威化饼干;2017-06-07 18:51:00;D;已出货未退款;已提现
DD201708167493508420419194373;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 18:56:00;D;已出货未退款;已提现
DD201708167493236495129754724;E43A6E078A07631;5.0;5.0;500ml农夫果园 (芒果+菠萝+番石榴);2017-06-07 19:34:00;D;已出货未退款;已提现
DD201708167493568364153230198;E43A6E078A07631;3.0;3.0;250ml维他柠檬茶;2017-06-07 19:56:00;D;已出货未退款;已提现
DD201708167493237109985876701;E43A6E078A07631;5.5;5.5;205g伊利安慕希原味;2017-06-07 20:32:00;D;已出货未退款;已提现
DD2017080916133963068D41D3072;E43A6E078A07631;6.0;6.0;红牛;2017-06-07 21:04:00;D;已出货未退款;已提现
DD201703240856524289211B54B8E;E43A6E078A07631;4.5;4.5;好吃点;2017-06-07 21:36:00;D;已出货未退款;已提现
DD201705250844478070CDD716F26;E43A6E078A07631;3.0;3.0;雪碧330ml;2017-06-07 22:10:00;D;已出货未退款;已提现
DD20170809145645671BC09C1B985;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-07 23:08:00;D;已出货未退款;已提现
DD2017080914561529F2B3C1A8E80;E43A6E078A07631;4.0;4.0;营养快线;2017-06-07 23:10:00;D;已出货未退款;已提现
DD201708167493237699458812903;E43A6E078A07631;4.5;4.5;80g香飘飘椰果奶茶麦香味;2017-06-08 00:20:00;D;已出货未退款;已提现
DD201708167493237766406158622;E43A6E078A07631;6.0;6.0;20g咪咪虾条马来西亚风味;2017-06-08 00:24:00;D;已出货未退款;已提现
DD20170816749323782623193474;E43A6E078A07631;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-06-08 01:56:00;D;已出货未退款;已提现
DD201708167493237832472095668;E43A6E078A07631;4.5;4.5;80g香飘飘椰果奶茶原味;2017-06-08 01:57:00;D;已出货未退款;已提现
DD201707241848113123A0979BC56;E43A6E078A07631;3.0;3.0;雪碧（500ml）;2017-06-08 03:46:00;D;已出货未退款;已提现
DD201708167493238378751669978;E43A6E078A07631;6.0;6.0;86g合味道海鲜风味;2017-06-08 07:44:00;D;已出货未退款;已提现
DD201708167493238422978174925;E43A6E078A07631;4.5;4.5;80g香飘飘椰果奶茶麦香味;2017-06-08 07:56:00;D;已出货未退款;已提现
DD201708167493238763107312639;E43A6E078A07631;4.0;4.0;55g奥利奥原味芝士饼干;2017-06-08 08:21:00;D;已出货未退款;已提现
DD2017072418491463813D01DC329;E43A6E078A07631;3.0;3.0;雪碧（500ml）;2017-06-08 08:23:00;D;已出货未退款;已提现
DD201708167493238868849234829;E43A6E078A07631;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-08 09:07:00;D;已出货未退款;已提现
DD201708091448007656C276DF92A;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-08 09:24:00;D;已出货未退款;已提现
DD20170816749323909184817245;E43A6E078A07631;5.0;5.0;145ml旺仔牛奶盒装;2017-06-08 09:37:00;D;已出货未退款;已提现
DD2017032609521411654AB4580CF;E43A6E078A07631;2.5;2.5;可口可乐330ml;2017-06-08 09:53:00;D;已出货未退款;已提现
DD20170326150628245A629FBE97A;E43A6E078A07631;6.0;6.0;红牛;2017-06-08 13:25:00;D;已出货未退款;已提现
DD20170816749323974479401622;E43A6E078A07631;6.0;6.0;107g出前一丁桶面酱香牛肉王;2017-06-08 13:44:00;D;已出货未退款;已提现
DD201708167493649637987659181;E43A6E078A07631;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-06-08 13:57:00;D;已出货未退款;已提现
DD201708167493239846866789921;E43A6E078A07631;3.8;3.8;110g顺宝九制话梅;2017-06-08 14:09:00;D;已出货未退款;已提现
DD201708167493240630427823126;E43A6E078A07631;4.5;4.5;250ml燕塘原味酸奶;2017-06-08 16:28:00;D;已出货未退款;已提现
DD201708167493764448601455702;E43A6E078A07631;3.0;3.0;600ml可口可乐;2017-06-08 16:37:00;D;已出货未退款;已提现
DD20170809132159288845FE3ADEB;E43A6E078A07631;4.0;4.0;营养快线;2017-06-08 16:37:00;D;已出货未退款;已提现
DD20170809132124985D6F26D8168;E43A6E078A07631;2.5;2.5;伊利纯牛奶;2017-06-08 16:42:00;D;已出货未退款;已提现
DD201708167493240727040677106;E43A6E078A07631;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-06-08 18:16:00;D;已出货未退款;已提现
DD201708167493240750599314189;E43A6E078A07631;4.0;4.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-06-08 18:23:00;D;已出货未退款;已提现
DD20170809130912144B53D4EF652;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-08 19:27:00;D;已出货未退款;已提现
DD201708167493241581387768531;E43A6E078A07631;1.6;1.6;20g咪咪虾条马来西亚风味;2017-06-08 20:52:00;D;已出货未退款;已提现
DD201708167493242352756294986;E43A6E078A07631;4.5;4.5;85g嘉士利果乐果香夹心饼干蓝莓味;2017-06-08 23:14:00;D;已出货未退款;已提现
DD201708167493242728399643814;E43A6E078A07631;3.0;3.0;250ml维他柠檬茶;2017-06-08 23:42:00;D;已出货未退款;已提现
DD201708167493242875197865856;E43A6E078A07631;4.5;4.5;250ML东鹏特饮;2017-06-09 00:02:00;D;已出货未退款;已提现
DD201708167493243011916719444;E43A6E078A07631;0.8;0.8;20g咪咪虾条马来西亚风味;2017-06-09 02:39:00;D;已出货未退款;已提现
DD2017081674932434716319402;E43A6E078A07631;1.5;1.5;12g劲仔小鱼麻辣味;2017-06-09 04:26:00;D;已出货未退款;已提现
DD20170816749324347638095397;E43A6E078A07631;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-09 04:47:00;D;已出货未退款;已提现
DD201708167493243994359014518;E43A6E078A07631;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-09 07:50:00;D;已出货未退款;已提现
DD201708167493244074682848073;E43A6E078A07631;4.0;4.0;150g健能酸奶原味;2017-06-09 08:09:00;D;已出货未退款;已提现
DD20170809130800148E1278E56B2;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-09 08:51:00;D;已出货未退款;已提现
DD2017032816264080238BED3A4AA;E43A6E078A07631;2.5;2.5;伊利优酸乳;2017-06-09 08:58:00;D;已出货未退款;已提现
DD2017032823055715035A1F95EA3;E43A6E078A07631;3.0;3.0;可口可乐（500ml）;2017-06-09 10:05:00;D;已出货未退款;已提现
DD201708167493244967837508427;E43A6E078A07631;5.0;5.0;30g无穷农场盐_鸡蛋;2017-06-09 10:36:00;D;已出货未退款;已提现
DD201708167493245268297787614;E43A6E078A07631;5.5;5.5;480ml小茗同学冷泡青柠红茶;2017-06-09 11:51:00;D;已出货未退款;已提现
DD201708167493245599064414378;E43A6E078A07631;3.5;3.5;70g乖媳妇野山泡椒凤爪;2017-06-09 12:21:00;D;已出货未退款;已提现
DD2017080420290890B9EFB6CB80B;E43A6E078A07631;4.0;4.0;阿萨姆奶茶;2017-06-09 13:28:00;D;已出货未退款;已提现
DD201708091230403689C06EAAF6F;E43A6E078A07631;3.0;3.0;雪碧最新款;2017-06-09 14:15:00;D;已出货未退款;已提现
DD201708167493246359649272753;E43A6E078A07631;3.0;3.0;40g双汇玉米热狗肠;2017-06-09 14:18:00;D;已出货未退款;已提现
DD201708167493246475035335944;E43A6E078A07631;6.5;6.5;70g乐事薯片黄瓜味;2017-06-09 14:43:00;D;已出货未退款;已提现
DD201708167493246489820172177;E43A6E078A07631;4.0;4.0;55g奥利奥原味芝士饼干;2017-06-09 14:57:00;D;已出货未退款;已提现
DD201708167493507422826367523;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-09 15:02:00;D;已出货未退款;已提现
DD201708167493648775709798309;E43A6E078A07631;6.5;6.5;91g徐福记凤梨酥;2017-06-09 15:35:00;D;已出货未退款;已提现
DD201708167493648635081420148;E43A6E078A07631;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-06-09 15:37:00;D;已出货未退款;已提现
DD201708167493648606739746397;E43A6E078A07631;4.5;4.5;78g卫龙亲嘴语辣条;2017-06-09 16:08:00;D;已出货未退款;已提现
DD201708091223448511542B2D4CE;E43A6E078A07631;3.5;3.5;东鹏特饮;2017-06-09 16:10:00;D;已出货未退款;已提现
DD20170330101158304740EDB8B35;E43A6E078A07631;3.0;3.0;百事可乐500ml;2017-06-09 16:16:00;D;已出货未退款;已提现
DD20170330102818560B546E2F9A4;E43A6E078A07631;3.0;3.0;印尼芝士威化饼干;2017-06-09 16:17:00;D;已出货未退款;已提现
DD201708167493648600378917617;E43A6E078A07631;4.0;4.0;450ml美汁源果粒橙;2017-06-09 16:28:00;D;已出货未退款;已提现
DD2017033013350678137C0064FF3;E43A6E078A07631;2.5;2.5;维他柠檬茶;2017-06-09 17:35:00;D;已出货未退款;已提现
DD201708167493247000160489241;E43A6E078A07631;6.5;6.5;148g富甲一方紫薯仔;2017-06-09 17:47:00;D;已出货未退款;已提现
DD201708167493648502397516995;E43A6E078A07631;1.5;1.5;40g双汇玉米热狗肠;2017-06-09 19:02:00;D;已出货未退款;已提现
DD201708167493247805361013448;E43A6E078A07631;4.5;4.5;80g四洲粟一烧烧烤味;2017-06-09 19:13:00;D;已出货未退款;已提现
DD201708167493598024661637849;E43A6E078A07631;3.5;3.5;600ml可口可乐;2017-06-09 19:20:00;D;已出货未退款;已提现
DD2017080200242054C5A7A71F5DB;E43A6E078A07631;1.0;1.0;香豆干;2017-06-09 19:29:00;D;已出货未退款;已提现
DD2017080912203417BD751E7F240;E43A6E078A07631;3.5;3.5;王老吉（罐）;2017-06-09 19:37:00;D;已出货未退款;已提现
DD201708167493542079679065683;E43A6E078A07631;4.5;4.5;250ml维他柠檬茶;2017-06-09 20:15:00;D;已出货未退款;已提现
DD201708167493248431105215417;E43A6E078A07631;2.0;2.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-06-09 20:28:00;D;已出货未退款;已提现
DD201708167493541784122301199;E43A6E078A07631;4.5;4.5;40g乐事薯片黄瓜味;2017-06-09 20:35:00;D;已出货未退款;已提现
DD201708167493248761062734713;E43A6E078A07631;5.5;5.5;统一来一桶香辣老坛酸菜牛肉面;2017-06-09 21:08:00;D;已出货未退款;已提现
DD201708167493249332880460186;E43A6E078A07631;4.5;4.5;85g嘉士利果乐果香夹心饼干蓝莓味;2017-06-09 22:35:00;D;已出货未退款;已提现
DD201708167493249366684614826;E43A6E078A07631;3.0;3.0;250ml维他柠檬茶;2017-06-09 22:48:00;D;已出货未退款;已提现
DD201708167493249546835437544;E43A6E078A07631;1.5;1.5;45g双汇泡面拍挡;2017-06-09 23:21:00;D;已出货未退款;已提现
DD201708167493648488450981289;E43A6E078A07631;1.6;1.6;20g咪咪虾条马来西亚风味;2017-06-09 23:56:00;D;已出货未退款;已提现
DD201708167493250235608297542;E43A6E078A07631;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-10 01:54:00;D;已出货未退款;已提现
DD2017081674932504830186371;E43A6E078A07631;2.5;2.5;145ml旺仔牛奶盒装;2017-06-10 03:22:00;D;已出货未退款;已提现
DD201708167493250546865198277;E43A6E078A07631;4.5;4.5;250ml燕塘红枣牛奶;2017-06-10 04:10:00;D;已出货未退款;已提现
DD2017040115312974687A9E21333;E43A6E078A07631;4.5;4.5;和成天下（黄）;2017-06-10 07:34:00;D;已出货未退款;已提现
DD201708167493251104308324713;E43A6E078A07631;3.0;3.0;80g马赛克香蕉片;2017-06-10 07:51:00;D;已出货未退款;已提现
DD201708167493251333592783039;E43A6E078A07631;4.5;4.5;78g卫龙亲嘴语辣条;2017-06-10 08:10:00;D;已出货未退款;已提现
DD201708167493251364909479839;E43A6E078A07631;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-06-10 08:15:00;D;已出货未退款;已提现
DD201708167493251494335185753;E43A6E078A07631;4.5;4.5;250ml燕塘甜牛奶;2017-06-10 08:36:00;D;已出货未退款;已提现
DD2017072423352195856E34018B6;E43A6E078A07631;3.0;3.0;卫龙大面筋;2017-06-10 09:12:00;D;已出货未退款;已提现
DD20170816749325281848778402;E43A6E078A07631;2.5;2.5;145ml旺仔牛奶盒装;2017-06-10 12:17:00;D;已出货未退款;已提现
DD2017080912143513768E72C3228;E43A6E078A07631;4.5;4.5;口味王槟榔（绿）;2017-06-10 12:29:00;D;已出货未退款;已提现
DD20170816749325313496556135;E43A6E078A07631;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-10 13:26:00;D;已出货未退款;已提现
