订单号;设备ID;应付金额;实际金额;商品;支付时间;地点;状态;提现
DD20170719132120404CB96A5C6F2;E43A6E078A04172;3.0;3.0;雪碧（500ml）;2017-04-27 13:28:00;A;已出货未退款;已提现
DD2017081674930494240229762195;E43A6E078A04172;6.5;6.5;430g泰奇八宝粥;2017-04-27 14:09:00;A;已出货未退款;已提现
DD2017081674930494547524055132;E43A6E078A04172;5.5;5.5;55g奥利奥迷你杯夹心小饼干杯装原味;2017-04-27 14:11:00;A;已出货未退款;已提现
DD20170719133309664885C918CAA;E43A6E078A04172;3.0;3.0;可口可乐（500ml）;2017-04-27 14:14:00;A;已出货未退款;已提现
DD20170815194845430F6FFF16997;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-04-27 14:20:00;A;已出货未退款;已提现
DD2017080900070324EF056473A5A;E43A6E078A04172;4.0;4.0;营养快线;2017-04-27 14:21:00;A;已出货未退款;已提现
DD201708167493840192864443387;E43A6E078A04172;4.5;4.5;205g伊利安慕希原味;2017-04-27 15:05:00;A;已出货未退款;已提现
DD2017051218563973370D7206B4C;E43A6E078A04172;4.0;4.0;果粒橙;2017-04-27 16:27:00;A;已出货未退款;已提现
DD201708167493857034063962291;E43A6E078A04172;2.4;2.4;20g咪咪虾条马来西亚风味;2017-04-27 16:43:00;A;已出货未退款;已提现
DD20170816749346346382984613;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-04-27 16:43:00;A;已出货未退款;已提现
DD201705121814436563F05DA2108;E43A6E078A04172;3.0;3.0;维他奶;2017-04-27 16:43:00;A;已出货未退款;已提现
DD2017081814305511FAF298ADDEA;E43A6E078A04172;4.0;4.0;王老吉（500ml）;2017-04-27 18:27:00;A;已出货未退款;已提现
DD201705121654422369F49624033;E43A6E078A04172;4.0;4.0;营养快线;2017-04-27 18:38:00;A;已出货未退款;已提现
DD201708242057531115FACEBB328;E43A6E078A04172;3.0;3.0;熊字饼;2017-04-27 19:18:00;A;已出货未退款;已提现
DD20170717201659714A379653A15;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-04-27 20:37:00;A;已出货未退款;已提现
DD2017081674930502019893495009;E43A6E078A04172;5.0;5.0;85g统一老坛酸菜牛肉面;2017-04-27 21:20:00;A;已出货未退款;已提现
DD2017081674930503789004515469;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-04-27 22:18:00;A;已出货未退款;已提现
DD201708167493960939316930585;E43A6E078A04172;4.0;4.0;脉动;2017-04-27 22:45:00;A;已出货未退款;已提现
DD2017081674930508859806230562;E43A6E078A04172;3.0;3.0;12g劲仔小鱼卤香味;2017-04-28 00:30:00;A;已出货未退款;已提现
DD2017081674930511895796619821;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-04-28 02:32:00;A;已出货未退款;已提现
DD2017081674930512814561327655;E43A6E078A04172;3.0;3.0;85g新麦潮北海道吐司;2017-04-28 02:35:00;A;已出货未退款;已提现
DD2017081674930514364758231626;E43A6E078A04172;1.5;1.5;劲仔小鱼;2017-04-28 03:56:00;A;已出货未退款;已提现
DD2017081674930517046905897898;E43A6E078A04172;2.0;2.0;85g新麦潮北海道吐司;2017-04-28 07:32:00;A;已出货未退款;已提现
DD2017080503381464D00AE33131B;E43A6E078A04172;1.0;1.0;小鱼仔;2017-04-28 09:12:00;A;已出货未退款;已提现
DD2017081674930518501899652618;E43A6E078A04172;5.0;5.0;85g统一老坛酸菜牛肉面;2017-04-28 10:39:00;A;已出货未退款;已提现
DD2017081674930519178973117209;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-04-28 10:40:00;A;已出货未退款;已提现
DD201708167493961229002231554;E43A6E078A04172;3.5;3.5;东鹏特饮;2017-04-28 12:06:00;A;已出货未退款;已提现
DD2017081674930520928230334765;E43A6E078A04172;4.5;4.5;78g卫龙亲嘴语辣条;2017-04-28 12:20:00;A;已出货未退款;已提现
DD2017081674930524538986817689;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-04-28 13:17:00;A;已出货未退款;已提现
DD201708167493839315237197497;E43A6E078A04172;4.5;4.5;雀巢咖啡;2017-04-28 14:07:00;A;已出货未退款;已提现
DD2017081319503538408CF2BA92A;E43A6E078A04172;3.0;3.0;统一冰红茶;2017-04-28 14:25:00;A;已出货未退款;已提现
DD20170719155938287A6A3C417E8;E43A6E078A04172;3.0;3.0;统一冰红茶;2017-04-28 17:08:00;A;已出货未退款;已提现
DD2017081674930528055299005959;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-04-28 17:12:00;A;已出货未退款;已提现
DD2017081674930531068955261614;E43A6E078A04172;3.0;3.0;250ml维他原味豆奶;2017-04-28 18:12:00;A;已出货未退款;已提现
DD201708167493839036171497805;E43A6E078A04172;4.5;4.5;泰奇八宝粥;2017-04-28 19:35:00;A;已出货未退款;已提现
DD201708167493053210699132592;E43A6E078A04172;4.5;4.5;40g乐事薯片黄瓜味;2017-04-28 20:08:00;A;已出货未退款;已提现
DD2017081674930537269476759635;E43A6E078A04172;3.0;3.0;250ml维他原味豆奶;2017-04-28 23:22:00;A;已出货未退款;已提现
DD2017081674930539340098967902;E43A6E078A04172;6.5;6.5;70g乐事薯片黄瓜味;2017-04-28 23:23:00;A;已出货未退款;已提现
DD2017081674930541377463437622;E43A6E078A04172;3.5;3.5;可乐可乐;2017-04-28 23:47:00;A;已出货未退款;已提现
DD2017081674930543072120027554;E43A6E078A04172;6.0;6.0;86g合味道海鲜风味;2017-04-29 01:00:00;A;已出货未退款;已提现
DD2017081674930543648617891613;E43A6E078A04172;4.5;4.5;180ml雀巢咖啡罐装;2017-04-29 01:01:00;A;已出货未退款;已提现
DD2017081674930546076692869003;E43A6E078A04172;6.0;6.0;86g合味道海鲜风味;2017-04-29 02:33:00;A;已出货未退款;已提现
DD201708290757106696098D58F7C;E43A6E078A04172;3.5;3.5;东鹏特饮;2017-04-29 08:29:00;A;已出货未退款;已提现
DD2017082421004915DDA62B21035;E43A6E078A04172;3.5;3.5;东鹏特饮;2017-04-29 08:51:00;A;已出货未退款;已提现
DD201708081847577223D8701B8D1;E43A6E078A04172;4.0;4.0;银鹭八宝粥;2017-04-29 10:24:00;A;已出货未退款;已提现
DD2017081674930550489225438252;E43A6E078A04172;3.0;3.0;250ml维他奶巧克力味;2017-04-29 12:07:00;A;已出货未退款;已提现
DD2017081674930554128016111046;E43A6E078A04172;5.0;5.0;48g好丽友薯愿香烤原味;2017-04-29 13:39:00;A;已出货未退款;已提现
DD2017081674930554407652685512;E43A6E078A04172;4.5;4.5;225g味之不规则饼干芝士味;2017-04-29 14:39:00;A;已出货未退款;已提现
DD201708167493838527233181056;E43A6E078A04172;4.5;4.5;160g盼盼手撕面包;2017-04-29 15:06:00;A;已出货未退款;已提现
DD201708167493925631523346703;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-04-29 15:58:00;A;已出货未退款;已提现
DD2017081674930557062877992612;E43A6E078A04172;4.0;4.0;上好佳田园薯片;2017-04-29 17:31:00;A;已出货未退款;已提现
DD201708167493055897744574453;E43A6E078A04172;3.0;3.0;12g劲仔小鱼麻辣味;2017-04-29 17:52:00;A;已出货未退款;已提现
DD201708167493962096047386673;E43A6E078A04172;3.0;3.0;可口可乐（500ml）;2017-04-29 17:53:00;A;已出货未退款;已提现
DD201708167493962235079063633;E43A6E078A04172;3.0;3.0;茉莉蜜茶;2017-04-29 18:25:00;A;已出货未退款;已提现
DD201708167493838344752813424;E43A6E078A04172;4.5;4.5;58g丽芝士纳宝帝奶酪威化饼干;2017-04-29 19:01:00;A;已出货未退款;已提现
DD20170816749383832770844966;E43A6E078A04172;2.4;2.4;20g咪咪虾条马来西亚风味;2017-04-29 19:51:00;A;已出货未退款;已提现
DD2017081674930564451976812127;E43A6E078A04172;4.5;4.5;268ml雀巢咖啡丝滑拿铁;2017-04-29 20:01:00;A;已出货未退款;已提现
DD201708167493056518329259268;E43A6E078A04172;4.5;4.5;250ml燕塘原味酸奶;2017-04-29 20:42:00;A;已出货未退款;已提现
DD201708167493838104834125226;E43A6E078A04172;5.5;5.5;65g格力高百力滋饼干巧克力味;2017-04-29 21:20:00;A;已出货未退款;已提现
DD201708167493838085757220066;E43A6E078A04172;3.5;3.5;34g公仔迷你杯牛肉味;2017-04-29 21:48:00;A;已出货未退款;已提现
DD201708167493838057224687174;E43A6E078A04172;5.0;5.0;500ml统一阿萨姆奶茶;2017-04-29 21:49:00;A;已出货未退款;已提现
DD201708167493837972577890975;E43A6E078A04172;5.5;5.5;205g伊利安慕希原味;2017-04-29 21:52:00;A;已出货未退款;已提现
DD20170819161228960BF8EC5429A;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-04-29 22:20:00;A;已出货未退款;已提现
DD2017081674930568395269203289;E43A6E078A04172;1.8;1.8;32g卫龙亲嘴烧;2017-04-30 00:36:00;A;已出货未退款;已提现
DD2017081674930569598141425424;E43A6E078A04172;6.5;6.5;430g泰奇八宝粥;2017-04-30 03:10:00;A;已出货未退款;已提现
DD20170806062155611D9BEB5432C;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-04-30 09:13:00;A;已出货未退款;已提现
DD2017081674930573672041579587;E43A6E078A04172;4.0;4.0;55g奥利奥原味芝士饼干;2017-04-30 10:17:00;A;已出货未退款;已提现
DD2017081674930579690511034098;E43A6E078A04172;4.5;4.5;100g*5瓶益力多;2017-04-30 11:56:00;A;已出货未退款;已提现
DD201708167493835290519853736;E43A6E078A04172;4.5;4.5;燕塘红枣牛奶;2017-04-30 12:38:00;A;已出货未退款;已提现
DD2017081674930583335358153481;E43A6E078A04172;4.5;4.5;500ml营养快线原味;2017-04-30 13:29:00;A;已出货未退款;已提现
DD201708167493827286893327301;E43A6E078A04172;4.5;4.5;加多宝;2017-04-30 16:13:00;A;已出货未退款;已提现
DD201708167493826952999690845;E43A6E078A04172;4.5;4.5;50g上好佳日式鱼果;2017-04-30 16:20:00;A;已出货未退款;已提现
DD201708167493826087211461818;E43A6E078A04172;1.8;1.8;32g卫龙亲嘴烧;2017-04-30 16:44:00;A;已出货未退款;已提现
DD2017081674930593854699234711;E43A6E078A04172;1.5;1.5;40g双汇玉米热狗肠;2017-04-30 17:43:00;A;已出货未退款;已提现
DD2017081674930594156219692688;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-04-30 17:51:00;A;已出货未退款;已提现
DD201708167493963201326011357;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-04-30 17:52:00;A;已出货未退款;已提现
DD2017081674930594731864992202;E43A6E078A04172;3.0;3.0;145ml旺仔牛奶罐装;2017-04-30 17:55:00;A;已出货未退款;已提现
DD20170829174847811FC3C65DD5B;E43A6E078A04172;3.5;3.5;东鹏特饮;2017-04-30 19:11:00;A;已出货未退款;已提现
DD201707112048537798DFF7062C7;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-04-30 20:20:00;A;已出货未退款;已提现
DD201708167493824887791724209;E43A6E078A04172;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-04-30 21:17:00;A;已出货未退款;已提现
DD2017082615224026B1B2A8244C0;E43A6E078A04172;3.0;3.0;卫龙大面筋;2017-04-30 22:03:00;A;已出货未退款;已提现
DD201708167493823529200703872;E43A6E078A04172;4.0;4.0;85g新麦潮北海道吐司;2017-04-30 23:24:00;A;已出货未退款;已提现
DD201708167493823516236387943;E43A6E078A04172;6.5;6.5;148g富甲一方紫薯仔;2017-04-30 23:38:00;A;已出货未退款;已提现
DD201708167493823507395705685;E43A6E078A04172;0.8;0.8;咪咪虾条马来西亚风味;2017-05-01 02:11:00;A;已出货未退款;已提现
DD201708167493823379644601978;E43A6E078A04172;3.0;3.0;250ml维他原味豆奶;2017-05-01 02:12:00;A;已出货未退款;已提现
DD20170719180814544A17289F6B9;E43A6E078A04172;3.0;3.0;可口可乐（500ml）;2017-05-01 02:30:00;A;已出货未退款;已提现
DD201708167493963563058950123;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-05-01 07:03:00;A;已出货未退款;已提现
DD201708167493963565504582914;E43A6E078A04172;2.5;2.5;伊利纯牛奶;2017-05-01 07:04:00;A;已出货未退款;已提现
DD2017081674930605420734866333;E43A6E078A04172;4.5;4.5;40g呀土豆番茄酱味;2017-05-01 07:05:00;A;已出货未退款;已提现
DD2017081674930605833524862237;E43A6E078A04172;2.5;2.5;250ml王老吉盒装;2017-05-01 07:06:00;A;已出货未退款;已提现
DD201708167493963632554004852;E43A6E078A04172;3.0;3.0;维他奶;2017-05-01 08:02:00;A;已出货未退款;已提现
DD201708167493822764751585414;E43A6E078A04172;4.5;4.5;55g奥利奥原味夹心饼干;2017-05-01 11:40:00;A;已出货未退款;已提现
DD201708167493821709843916314;E43A6E078A04172;4.5;4.5;500ml统一冰糖雪梨;2017-05-01 11:53:00;A;已出货未退款;已提现
DD2017081674930612526745663305;E43A6E078A04172;4.5;4.5;40g乐事美国经典原味;2017-05-01 12:57:00;A;已出货未退款;已提现
DD201708167493819284960100975;E43A6E078A04172;4.5;4.5;40g乐事薯片黄瓜味;2017-05-01 13:49:00;A;已出货未退款;已提现
DD2017060114343045DEEC7AF31DC;E43A6E078A04172;4.0;4.0;脉动;2017-05-01 15:15:00;A;已出货未退款;已提现
DD201708167493819043115027826;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-01 16:11:00;A;已出货未退款;已提现
DD201708167493818962581225869;E43A6E078A04172;4.0;4.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-05-01 16:49:00;A;已出货未退款;已提现
DD201708167493818517375047665;E43A6E078A04172;4.5;4.5;40g乐事薯片黄瓜味;2017-05-01 17:03:00;A;已出货未退款;已提现
DD2017081674930619432724684233;E43A6E078A04172;5.0;5.0;145ml旺仔牛奶盒装;2017-05-01 17:53:00;A;已出货未退款;已提现
DD20170816749396397561616369;E43A6E078A04172;2.5;2.5;伊利优酸乳;2017-05-01 17:54:00;A;已出货未退款;已提现
DD2017060113552748065DB91F85C;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-05-01 20:11:00;A;已出货未退款;已提现
DD20170815222623100415456893E;E43A6E078A04172;4.0;4.0;脉动;2017-05-01 20:12:00;A;已出货未退款;已提现
DD2017081674930627382378065888;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-01 21:38:00;A;已出货未退款;已提现
DD20170816749306317586064914;E43A6E078A04172;4.5;4.5;250ml燕塘甜牛奶;2017-05-01 22:52:00;A;已出货未退款;已提现
DD2017081674930634293595496412;E43A6E078A04172;5.0;5.0;30g无穷农场盐_鸡蛋;2017-05-02 00:20:00;A;已出货未退款;已提现
DD2017081674930637007044969095;E43A6E078A04172;6.0;6.0;86g合味道海鲜风味;2017-05-02 02:32:00;A;已出货未退款;已提现
DD2017081674930637195562764835;E43A6E078A04172;4.5;4.5;40g乐事薯片黄瓜味;2017-05-02 03:22:00;A;已出货未退款;已提现
DD201708167493813200362864155;E43A6E078A04172;3.6;3.6;32g卫龙亲嘴烧;2017-05-02 08:13:00;A;已出货未退款;已提现
DD20170816749381319229727202;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-02 08:46:00;A;已出货未退款;已提现
DD201708167493812857260755338;E43A6E078A04172;3.5;3.5;丽芝士纳宝帝奶酪威化饼干;2017-05-02 09:34:00;A;已出货未退款;已提现
DD201708167493812517610846015;E43A6E078A04172;6.5;6.5;430g泰奇八宝粥;2017-05-02 10:47:00;A;已出货未退款;已提现
DD201708167493812238835124928;E43A6E078A04172;4.5;4.5;188g澳门永辉鸡仔饼;2017-05-02 11:57:00;A;已出货未退款;已提现
DD2017081674930644327146444809;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-05-02 12:23:00;A;已出货未退款;已提现
DD201708167493812080249136929;E43A6E078A04172;4.5;4.5;600ml脉动青柠;2017-05-02 13:45:00;A;已出货未退款;已提现
DD201708167493811900258851962;E43A6E078A04172;4.5;4.5;500ml加多宝;2017-05-02 13:49:00;A;已出货未退款;已提现
DD2017081674930648661849220542;E43A6E078A04172;1.5;1.5;40g双汇玉米热狗肠;2017-05-02 14:52:00;A;已出货未退款;已提现
DD2017081674930652044438019595;E43A6E078A04172;1.5;1.5;40g双汇玉米热狗肠;2017-05-02 15:45:00;A;已出货未退款;已提现
DD201708167493065264701758702;E43A6E078A04172;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-05-02 15:47:00;A;已出货未退款;已提现
DD2017081674930654616080873706;E43A6E078A04172;6.0;6.0;250ml维他原味豆奶;2017-05-02 17:53:00;A;已出货未退款;已提现
DD2017081674930655168831739613;E43A6E078A04172;4.0;4.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-05-02 18:08:00;A;已出货未退款;已提现
DD2017081674930656355612624176;E43A6E078A04172;6.5;6.5;泰奇八宝粥;2017-05-02 18:54:00;A;已出货未退款;已提现
DD2017081674930656995866017616;E43A6E078A04172;5.0;5.0;145ml旺仔牛奶盒装;2017-05-02 19:05:00;A;已出货未退款;已提现
DD2017081674930657516706424767;E43A6E078A04172;1.8;1.8;32g卫龙亲嘴烧;2017-05-02 19:12:00;A;已出货未退款;已提现
DD2017081674930660692409534247;E43A6E078A04172;3.2;3.2;20g咪咪虾条马来西亚风味;2017-05-02 21:58:00;A;已出货未退款;已提现
DD201708167493066289087939526;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-05-02 23:22:00;A;已出货未退款;已提现
DD201708167493066335470705765;E43A6E078A04172;4.5;4.5;50g上好佳日式鱼果;2017-05-02 23:38:00;A;已出货未退款;已提现
DD2017081674930664062956224477;E43A6E078A04172;4.5;4.5;雀巢咖啡;2017-05-02 23:42:00;A;已出货未退款;已提现
DD2017081674930670325387983555;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-03 04:06:00;A;已出货未退款;已提现
DD2017081674930671009296819994;E43A6E078A04172;1.8;1.8;32g卫龙亲嘴烧红烧牛肉味;2017-05-03 04:53:00;A;已出货未退款;已提现
DD2017081674930674548448849645;E43A6E078A04172;4.0;4.0;500ml统一阿萨姆奶茶;2017-05-03 07:58:00;A;已出货未退款;已提现
DD2017081674930676097347963222;E43A6E078A04172;1.6;1.6;韩国海牌海苔;2017-05-03 08:33:00;A;已出货未退款;已提现
DD2017081674930677534240204484;E43A6E078A04172;4.5;4.5;250ml燕塘红枣牛奶;2017-05-03 08:49:00;A;已出货未退款;已提现
DD2017081674930678080701370633;E43A6E078A04172;1.5;1.5;45g双汇泡面拍挡;2017-05-03 10:38:00;A;已出货未退款;已提现
DD2017081674930679937086812862;E43A6E078A04172;3.0;3.0;40g双汇玉米热狗肠;2017-05-03 12:10:00;A;已出货未退款;已提现
DD2017081674930680769666885094;E43A6E078A04172;4.0;4.0;450ml美汁源果粒橙;2017-05-03 12:14:00;A;已出货未退款;已提现
DD2017081674930681354149877785;E43A6E078A04172;4.5;4.5;68g好丽友蛋黄派2枚;2017-05-03 13:00:00;A;已出货未退款;已提现
DD201708167493809514263267604;E43A6E078A04172;4.5;4.5;34g公仔迷你杯牛肉味;2017-05-03 13:54:00;A;已出货未退款;已提现
DD201708167493964955613834917;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-05-03 15:13:00;A;已出货未退款;已提现
DD201708167493809489820159269;E43A6E078A04172;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-05-03 18:18:00;A;已出货未退款;已提现
DD201708167493965024306522457;E43A6E078A04172;4.5;4.5;口味王槟榔（绿）;2017-05-03 19:14:00;A;已出货未退款;已提现
DD201708167493809438213432292;E43A6E078A04172;4.5;4.5;维他柠檬茶;2017-05-03 19:52:00;A;已出货未退款;已提现
DD2017081674930688209765515494;E43A6E078A04172;4.5;4.5;燕塘红枣牛奶;2017-05-03 20:04:00;A;已出货未退款;已提现
DD201708167493069340511800103;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-04 00:37:00;A;已出货未退款;已提现
DD2017081674930695272594761481;E43A6E078A04172;4.5;4.5;四洲粟一烧烧烤味;2017-05-04 01:55:00;A;已出货未退款;已提现
DD201708167493069553560579599;E43A6E078A04172;3.2;3.2;20g咪咪虾条马来西亚风味;2017-05-04 02:04:00;A;已出货未退款;已提现
DD2017081674930696719458707498;E43A6E078A04172;6.0;6.0;86g合味道海鲜风味;2017-05-04 02:24:00;A;已出货未退款;已提现
DD2017081674930697184627012007;E43A6E078A04172;4.5;4.5;37.5g费列罗榛果威化巧克力3颗;2017-05-04 04:34:00;A;已出货未退款;已提现
DD2017081674930697376777712756;E43A6E078A04172;6.5;6.5;148g富甲一方紫薯仔;2017-05-04 04:36:00;A;已出货未退款;已提现
DD2017081674930709112406263796;E43A6E078A04172;2.5;2.5;145ml旺仔牛奶盒装;2017-05-04 15:58:00;A;已出货未退款;已提现
DD2017081674930711056162184412;E43A6E078A04172;3.5;3.5;70g乖媳妇野山泡椒凤爪;2017-05-04 15:59:00;A;已出货未退款;已提现
DD2017081674930712009076314437;E43A6E078A04172;3.2;3.2;2g韩国海牌海苔;2017-05-04 17:03:00;A;已出货未退款;已提现
DD2017081674930713215935446277;E43A6E078A04172;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-04 17:53:00;A;已出货未退款;已提现
DD2017081674930714014023507948;E43A6E078A04172;1.5;1.5;40g双汇玉米热狗肠;2017-05-04 17:54:00;A;已出货未退款;已提现
DD201708167493965231401374765;E43A6E078A04172;4.0;4.0;阿萨姆奶茶;2017-05-04 18:43:00;A;已出货未退款;已提现
DD2017081674930717297953741334;E43A6E078A04172;5.0;5.0;无穷农场盐_鸡蛋;2017-05-04 19:30:00;A;已出货未退款;已提现
DD2017081674930719524204162996;E43A6E078A04172;4.5;4.5;85g嘉士利果乐果香夹心饼干蓝莓味;2017-05-04 21:58:00;A;已出货未退款;已提现
DD2017081674930720302150670473;E43A6E078A04172;3.0;3.0;250ml维他原味豆奶;2017-05-04 22:14:00;A;已出货未退款;已提现
DD2017081674930721833656591069;E43A6E078A04172;4.5;4.5;180ml雀巢咖啡罐装;2017-05-05 00:06:00;A;已出货未退款;已提现
DD201708167493072374036005148;E43A6E078A04172;6.5;6.5;250ml红牛;2017-05-05 00:26:00;A;已出货未退款;已提现
DD2017081674930729266541586033;E43A6E078A04172;4.5;4.5;燕塘红枣牛奶;2017-05-05 08:02:00;A;已出货未退款;已提现
DD2017081674930730720259666964;E43A6E078A04172;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-05-05 08:50:00;A;已出货未退款;已提现
DD201708167493073269625398752;E43A6E078A04172;4.5;4.5;250ML东鹏特饮;2017-05-05 10:29:00;A;已出货未退款;已提现
DD201708167493802897353826195;E43A6E078A04172;3.6;3.6;32g卫龙亲嘴烧;2017-05-05 11:36:00;A;已出货未退款;已提现
DD2017053022143517F341B54F709;E43A6E078A04172;3.5;3.5;熊字饼;2017-05-05 11:52:00;A;已出货未退款;已提现
DD201708167493798043467357266;E43A6E078A04172;4.5;4.5;225g味之不规则饼干芝士味;2017-05-05 12:30:00;A;已出货未退款;已提现
DD201708167493797874420279272;E43A6E078A04172;4.5;4.5;78g卫龙亲嘴语辣条;2017-05-05 13:58:00;A;已出货未退款;已提现
DD2017081674930739042690491269;E43A6E078A04172;6.5;6.5;250ml红牛;2017-05-05 14:57:00;A;已出货未退款;已提现
DD201708167493796041368398792;E43A6E078A04172;3.0;3.0;40g双汇玉米热狗肠;2017-05-05 15:44:00;A;已出货未退款;已提现
DD201708167493795877682527403;E43A6E078A04172;1.5;1.5;卫龙亲嘴烧红烧牛肉味;2017-05-05 16:25:00;A;已出货未退款;已提现
DD2017081674930750718911319339;E43A6E078A04172;1.5;1.5;40g双汇玉米热狗肠;2017-05-05 18:29:00;A;已出货未退款;已提现
DD2017081423415692A17FE6261B3;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-05-05 20:10:00;A;已出货未退款;已提现
DD201708167493795237851017013;E43A6E078A04172;4.5;4.5;250ml燕塘红枣牛奶;2017-05-05 22:13:00;A;已出货未退款;已提现
DD2017081674930759116666387039;E43A6E078A04172;3.0;3.0;40g双汇玉米热狗肠;2017-05-06 00:31:00;A;已出货未退款;已提现
DD2017081674930759838822197486;E43A6E078A04172;5.4;5.4;32g卫龙亲嘴烧;2017-05-06 00:58:00;A;已出货未退款;已提现
DD2017081674930763970818556344;E43A6E078A04172;5.0;5.0;无穷农场盐_鸡蛋;2017-05-06 05:33:00;A;已出货未退款;已提现
DD201708167493795138587790002;E43A6E078A04172;4.5;4.5;12g劲仔小鱼麻辣味;2017-05-06 09:57:00;A;已出货未退款;已提现
DD2017081674930767099293025533;E43A6E078A04172;4.5;4.5;250ml红牛;2017-05-06 12:00:00;A;已出货未退款;已提现
DD201708167493794712908916426;E43A6E078A04172;6.0;6.0;86g合味道海鲜风味;2017-05-06 12:15:00;A;已出货未退款;已提现
DD201705301749065140949BDACE7;E43A6E078A04172;4.5;4.5;口味王槟榔（红）;2017-05-06 12:17:00;A;已出货未退款;已提现
DD201708167493793901282002967;E43A6E078A04172;3.0;3.0;250ml维他柠檬茶;2017-05-06 13:02:00;A;已出货未退款;已提现
DD201708167493793462958997562;E43A6E078A04172;3.5;3.5;新麦潮手撕面包（提子味）;2017-05-06 13:11:00;A;已出货未退款;已提现
DD201708167493793457221166824;E43A6E078A04172;4.5;4.5;优益C活菌型乳酸菌饮品;2017-05-06 13:12:00;A;已出货未退款;已提现
DD201708167493793400345963665;E43A6E078A04172;3.0;3.0;无穷烤鸡小腿（蜂蜜）;2017-05-06 13:37:00;A;已出货未退款;已提现
DD20170816749352468039593068;E43A6E078A04172;4.5;4.5;85g新麦潮手撕面包（提子味）;2017-05-06 13:38:00;A;已出货未退款;已提现
DD201708142259314756660AB62E2;E43A6E078A04172;2.0;2.0;怡宝纯净水;2017-05-06 13:38:00;A;已出货未退款;已提现
DD201708167493793350840989417;E43A6E078A04172;1.6;1.6;2g韩国海牌海苔;2017-05-06 13:39:00;A;已出货未退款;已提现
DD201708167493792631809526896;E43A6E078A04172;4.5;4.5;250ml燕塘甜牛奶;2017-05-06 14:05:00;A;已出货未退款;已提现
DD201708167493790427775222851;E43A6E078A04172;6.5;6.5;91g徐福记凤梨酥;2017-05-06 15:38:00;A;已出货未退款;已提现
DD201708167493788792666461803;E43A6E078A04172;6.0;6.0;13g无穷烤鸡小腿蜂蜜味;2017-05-06 15:51:00;A;已出货未退款;已提现
DD201708167493787675119425998;E43A6E078A04172;5.0;5.0;85g统一老坛酸菜牛肉面;2017-05-06 17:29:00;A;已出货未退款;已提现
DD2017081674930779118475750957;E43A6E078A04172;4.0;4.0;新麦潮天然酵母面包;2017-05-06 18:52:00;A;已出货未退款;已提现
DD20170530104754918E37C7ECF15;E43A6E078A04172;4.0;4.0;脉动;2017-05-06 21:05:00;A;已出货未退款;已提现
DD2017081674930787174135443677;E43A6E078A04172;3.2;3.2;2g韩国海牌海苔;2017-05-07 00:31:00;A;已出货未退款;已提现
DD2017081674930788121422025851;E43A6E078A04172;4.5;4.5;130g果王玉带蚕豆;2017-05-07 01:41:00;A;已出货未退款;已提现
DD2017081674930788156427745692;E43A6E078A04172;2.0;2.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-05-07 01:42:00;A;已出货未退款;已提现
DD201708167493079289252257083;E43A6E078A04172;6.0;6.0;250ml维他柠檬茶;2017-05-07 09:29:00;A;已出货未退款;已提现
DD2017081674930794493961228499;E43A6E078A04172;3.5;3.5;600ml雪碧;2017-05-07 09:30:00;A;已出货未退款;已提现
