订单号;设备ID;应付金额;实际金额;商品;支付时间;地点;状态;提现
DD201708167493226846470247196;E43A6E078A04134;3.5;3.5;250ml燕塘原味酸奶;2017-06-06 04:57:00;B;已出货未退款;已提现
DD201708167493473647830979653;E43A6E078A04134;4.5;4.5;65g卫龙亲嘴豆皮;2017-06-06 08:02:00;B;已出货未退款;已提现
DD2017080421325842556FE3BF6CD;E43A6E078A04134;5.0;5.0;王老吉（500ml）;2017-06-06 08:02:00;B;已出货未退款;已提现
DD20170320133448373F570DD1348;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-06 08:19:00;B;已出货未退款;已提现
DD2017080421315317892F758AD5F;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 08:32:00;B;已出货未退款;已提现
DD20170804213008195DCC43594EF;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 08:34:00;B;已出货未退款;已提现
DD2017032014295810C63F38C7F47;E43A6E078A04134;2.5;2.5;维他柠檬茶;2017-06-06 08:56:00;B;已出货未退款;已提现
DD20170804212235571F0A3B59578;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 09:10:00;B;已出货未退款;已提现
DD20170809200704372F14F9D55F4;E43A6E078A04134;3.0;3.0;熊字饼;2017-06-06 09:48:00;B;已出货未退款;已提现
DD201708167493227386850020793;E43A6E078A04134;1.6;1.6;20g咪咪虾条马来西亚风味;2017-06-06 09:50:00;B;已出货未退款;已提现
DD2017032014302021A7652195540;E43A6E078A04134;4.5;4.5;阿萨姆奶茶;2017-06-06 10:28:00;B;已出货未退款;已提现
DD201703201540013264E783181D1;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-06 10:42:00;B;已出货未退款;已提现
DD201708167493543006135739562;E43A6E078A04134;4.5;4.5;145g果王迷你山楂包装;2017-06-06 10:55:00;B;已出货未退款;已提现
DD2017032015545141945BF9A86AF;E43A6E078A04134;3.0;3.0;维他柠檬茶;2017-06-06 10:58:00;B;已出货未退款;已提现
DD201708061459009650D8BF5E23A;E43A6E078A04134;2.0;2.0;怡宝纯净水;2017-06-06 11:29:00;B;已出货未退款;已提现
DD201708167493227845113615877;E43A6E078A04134;1.8;1.8;32g卫龙亲嘴烧;2017-06-06 11:43:00;B;已出货未退款;已提现
DD201708167493227883814842506;E43A6E078A04134;5.0;5.0;85g统一老坛酸菜牛肉面;2017-06-06 12:04:00;B;已出货未退款;已提现
DD20170816749322798987125485;E43A6E078A04134;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-06-06 12:36:00;B;已出货未退款;已提现
DD201708167493228077748994032;E43A6E078A04134;6.0;6.0;145ml旺仔牛奶盒装;2017-06-06 12:49:00;B;已出货未退款;已提现
DD201708167493228408134123747;E43A6E078A04134;4.5;4.5;188g澳门永辉鸡仔饼;2017-06-06 13:49:00;B;已出货未退款;已提现
DD2017032020565088B9E4D8441EE;E43A6E078A04134;4.0;4.0;营养快线;2017-06-06 14:07:00;B;已出货未退款;已提现
DD201703202218396366F21AF7DD5;E43A6E078A04134;4.0;4.0;阿萨姆奶茶;2017-06-06 14:08:00;B;已出货未退款;已提现
DD201708167493228658528445403;E43A6E078A04134;5.0;5.0;48g好丽友薯愿香烤原味;2017-06-06 14:20:00;B;已出货未退款;已提现
DD201708167493834128639056776;E43A6E078A04134;2.5;2.5;250ml维他原味豆奶;2017-06-06 14:22:00;B;已出货未退款;已提现
DD201708167493389651461111918;E43A6E078A04134;6.5;6.5;430g泰奇八宝粥;2017-06-06 14:22:00;B;已出货未退款;已提现
DD201708061440516941814C6AD0F;E43A6E078A04134;2.5;2.5;伊利优酸乳;2017-06-06 14:22:00;B;已出货未退款;已提现
DD201703210141537572FA474EF90;E43A6E078A04134;4.0;4.0;阿萨姆奶茶;2017-06-06 14:52:00;B;已出货未退款;已提现
DD201708167493228825095880272;E43A6E078A04134;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-06-06 15:10:00;B;已出货未退款;已提现
DD20170816749322908729842002;E43A6E078A04134;5.0;5.0;13g无穷烤鸡小腿蜂蜜味;2017-06-06 15:27:00;B;已出货未退款;已提现
DD2017072414073895450B76E989F;E43A6E078A04134;3.0;3.0;统一冰红茶;2017-06-06 16:55:00;B;已出货未退款;已提现
DD201708167493568857501430184;E43A6E078A04134;4.0;4.0;145ml旺仔牛奶盒装;2017-06-06 17:18:00;B;已出货未退款;已提现
DD2017032101582972FA353947C31;E43A6E078A04134;3.0;3.0;统一冰红茶;2017-06-06 17:33:00;B;已出货未退款;已提现
DD201708167493651956528212553;E43A6E078A04134;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-06 17:58:00;B;已出货未退款;已提现
DD20170520102618474975BB21E18;E43A6E078A04134;3.0;3.0;统一冰红茶;2017-06-06 18:44:00;B;已出货未退款;已提现
DD201705200439146754D5BAEFC25;E43A6E078A04134;4.0;4.0;王老吉（500ml）;2017-06-06 18:49:00;B;已出货未退款;已提现
DD20170816749350407637494271;E43A6E078A04134;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-06-06 18:58:00;B;已出货未退款;已提现
DD201708167493764092024107105;E43A6E078A04134;3.0;3.0;无穷烤鸡小腿（蜂蜜）;2017-06-06 18:58:00;B;已出货未退款;已提现
DD2017080918340122B067AEBF4E2;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 18:58:00;B;已出货未退款;已提现
DD2017080918193323DAB82A86C37;E43A6E078A04134;1.5;1.5;香豆干;2017-06-06 19:04:00;B;已出货未退款;已提现
DD201708167493229502268976674;E43A6E078A04134;3.0;3.0;咪咪虾条马来西亚风味;2017-06-06 19:16:00;B;已出货未退款;已提现
DD201708167493834437796431509;E43A6E078A04134;2.5;2.5;250ml维他柠檬茶;2017-06-06 20:14:00;B;已出货未退款;已提现
DD20170809181336758F696857BB9;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 20:14:00;B;已出货未退款;已提现
DD201708167493229936308403517;E43A6E078A04134;2.5;2.5;145ml旺仔牛奶盒装;2017-06-06 20:17:00;B;已出货未退款;已提现
DD201708167493764357736077619;E43A6E078A04134;3.0;3.0;55g奥利奥原味芝士饼干;2017-06-06 20:27:00;B;已出货未退款;已提现
DD20170809175157670DE3601E400;E43A6E078A04134;4.0;4.0;脉动;2017-06-06 20:27:00;B;已出货未退款;已提现
DD201708167493230044153316537;E43A6E078A04134;3.0;3.0;无穷烤鸡小腿（蜂蜜）;2017-06-06 20:36:00;B;已出货未退款;已提现
DD201705221753334998FEEF71877;E43A6E078A04134;2.0;2.0;怡宝纯净水;2017-06-06 20:40:00;B;已出货未退款;已提现
DD20170816749323016879168681;E43A6E078A04134;4.5;4.5;250ml燕塘红枣牛奶;2017-06-06 20:55:00;B;已出货未退款;已提现
DD201708167493230188433944181;E43A6E078A04134;4.0;4.0;450ml美汁源果粒橙;2017-06-06 20:57:00;B;已出货未退款;已提现
DD201705221753077167C81A161FD;E43A6E078A04134;3.0;3.0;雪碧（500ml）;2017-06-06 21:05:00;B;已出货未退款;已提现
DD201708167493542834428479752;E43A6E078A04134;5.0;5.0;268ml雀巢咖啡丝滑拿铁;2017-06-06 21:13:00;B;已出货未退款;已提现
DD2017080917412690C229295441B;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 21:18:00;B;已出货未退款;已提现
DD2017051720063171A49C4C51F6D;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-06 21:37:00;B;已出货未退款;已提现
DD201708167493492187911991925;E43A6E078A04134;3.0;3.0;58g丽芝士纳宝帝奶酪威化饼干;2017-06-06 22:01:00;B;已出货未退款;已提现
DD2017080917403678ED48FD6E851;E43A6E078A04134;4.0;4.0;统一冰红茶;2017-06-06 22:01:00;B;已出货未退款;已提现
DD201708167493834504456034545;E43A6E078A04134;2.5;2.5;145ml旺仔牛奶盒装;2017-06-06 22:48:00;B;已出货未退款;已提现
DD201708167493503557647202362;E43A6E078A04134;6.5;6.5;250ml红牛;2017-06-06 22:48:00;B;已出货未退款;已提现
DD201708167493492061721528783;E43A6E078A04134;3.0;3.0;250ml维他柠檬茶;2017-06-06 22:48:00;B;已出货未退款;已提现
DD201708167493503699519773601;E43A6E078A04134;4.5;4.5;合味道（浓猪骨）;2017-06-06 22:48:00;B;已出货未退款;已提现
DD201708091730227096BD0E49099;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-06 22:48:00;B;已出货未退款;已提现
DD201708167493483432748573117;E43A6E078A04134;4.5;4.5;450ml美汁源果粒橙;2017-06-06 22:49:00;B;已出货未退款;已提现
DD20170816749348343067400177;E43A6E078A04134;5.5;5.5;85g统一老坛酸菜牛肉面;2017-06-06 22:49:00;B;已出货未退款;已提现
DD20170809172724112F1B55A4492;E43A6E078A04134;4.0;4.0;果粒橙;2017-06-06 22:49:00;B;已出货未退款;已提现
DD201708167493491993004279291;E43A6E078A04134;6.5;6.5;430g泰奇八宝粥;2017-06-06 22:53:00;B;已出货未退款;已提现
DD201705221631361354B5EB97022;E43A6E078A04134;3.5;3.5;统一冰红茶;2017-06-06 22:53:00;B;已出货未退款;已提现
DD20170816749323077667956624;E43A6E078A04134;6.5;6.5;91g徐福记凤梨酥;2017-06-06 23:07:00;B;已出货未退款;已提现
DD201708167493230914579212734;E43A6E078A04134;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-06-06 23:08:00;B;已出货未退款;已提现
DD201708167493231016298632678;E43A6E078A04134;3.0;3.0;无穷烤鸡小腿（蜂蜜）;2017-06-06 23:19:00;B;已出货未退款;已提现
DD201708167493390356099225443;E43A6E078A04134;4.5;4.5;40g乐事美国经典原味;2017-06-07 00:06:00;B;已出货未退款;已提现
DD201708091718078531FBD33237E;E43A6E078A04134;4.0;4.0;果粒橙;2017-06-07 00:06:00;B;已出货未退款;已提现
DD201708167493231217747401776;E43A6E078A04134;6.0;6.0;370g泰奇八宝粥;2017-06-07 00:21:00;B;已出货未退款;已提现
DD201708167493231283516965647;E43A6E078A04134;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 01:07:00;B;已出货未退款;已提现
DD201708167493231416971966534;E43A6E078A04134;3.6;3.6;32g卫龙亲嘴烧红烧牛肉味;2017-06-07 01:40:00;B;已出货未退款;已提现
DD201708167493231509534308316;E43A6E078A04134;4.0;4.0;500ml统一阿萨姆奶茶;2017-06-07 02:08:00;B;已出货未退款;已提现
DD20170816749323172907777012;E43A6E078A04134;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 03:07:00;B;已出货未退款;已提现
DD201708167493231769867191799;E43A6E078A04134;4.5;4.5;65g卫龙亲嘴豆皮;2017-06-07 03:16:00;B;已出货未退款;已提现
DD201708167493232100855120684;E43A6E078A04134;4.5;4.5;250ml燕塘原味酸奶;2017-06-07 07:32:00;B;已出货未退款;已提现
DD2017072416053528EFD132BB43E;E43A6E078A04134;1.5;1.5;鸭翅;2017-06-07 07:49:00;B;已出货未退款;已提现
DD201708167493434238353601723;E43A6E078A04134;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 07:55:00;B;已出货未退款;已提现
DD20170724160626971629B055D43;E43A6E078A04134;1.5;1.5;鸭翅;2017-06-07 07:55:00;B;已出货未退款;已提现
DD2017032118502837348688BE291;E43A6E078A04134;2.0;2.0;伊利优酸乳;2017-06-07 07:57:00;B;已出货未退款;已提现
DD201708167493232544853762716;E43A6E078A04134;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-07 08:02:00;B;已出货未退款;已提现
DD2017032200233323206B37D00D0;E43A6E078A04134;2.5;2.5;伊利优酸乳;2017-06-07 08:03:00;B;已出货未退款;已提现
DD201708167493232623516515305;E43A6E078A04134;4.5;4.5;340ml蒙牛优益C乳酸菌;2017-06-07 08:18:00;B;已出货未退款;已提现
DD201708167493483283700526587;E43A6E078A04134;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-06-07 08:59:00;B;已出货未退款;已提现
DD2017080605072139A6DAF49A6DD;E43A6E078A04134;4.5;4.5;脉动;2017-06-07 08:59:00;B;已出货未退款;已提现
DD2017080917164530696949FCA38;E43A6E078A04134;4.0;4.0;统一冰红茶;2017-06-07 09:33:00;B;已出货未退款;已提现
DD2017051922483812CF5FB7838A6;E43A6E078A04134;4.5;4.5;口味王槟榔（红）;2017-06-07 09:41:00;B;已出货未退款;已提现
DD2017032202280818861A00BD08F;E43A6E078A04134;3.0;3.0;统一绿茶;2017-06-07 10:09:00;B;已出货未退款;已提现
DD201708167493810185062227465;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-07 12:06:00;B;已出货未退款;已提现
DD201708060440022959E0A808D14;E43A6E078A04134;4.0;4.0;银鹭八宝粥;2017-06-07 12:06:00;B;已出货未退款;已提现
DD2017072416415163C3984312185;E43A6E078A04134;4.0;4.0;营养快线;2017-06-07 12:07:00;B;已出货未退款;已提现
DD2017032211335630BA6AB84DB62;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-07 12:08:00;B;已出货未退款;已提现
DD2017081674932337121638684;E43A6E078A04134;4.5;4.5;78g卫龙亲嘴语辣条;2017-06-07 12:10:00;B;已出货未退款;已提现
DD201708167493233717116761237;E43A6E078A04134;3.5;3.5;40g上好佳日式鱼果;2017-06-07 12:11:00;B;已出货未退款;已提现
DD201708167493233811792285964;E43A6E078A04134;4.8;4.8;诗竹竹纤维面巾纸;2017-06-07 12:12:00;B;已出货未退款;已提现
DD201708167493391258727009887;E43A6E078A04134;4.5;4.5;250ml燕塘甜牛奶;2017-06-07 12:13:00;B;已出货未退款;已提现
DD20170724164624925494B8414AD;E43A6E078A04134;6.0;6.0;红牛;2017-06-07 12:13:00;B;已出货未退款;已提现
DD2017032212132769F6DDCC02A9B;E43A6E078A04134;5.0;5.0;天地一号;2017-06-07 12:19:00;B;已出货未退款;已提现
DD201708167493233967907215007;E43A6E078A04134;4.5;4.5;250ml燕塘甜牛奶;2017-06-07 12:23:00;B;已出货未退款;已提现
DD201708167493234069196517186;E43A6E078A04134;1.6;1.6;2g韩国海牌海苔;2017-06-07 12:25:00;B;已出货未退款;已提现
DD201708167493457042996638496;E43A6E078A04134;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 12:29:00;B;已出货未退款;已提现
DD201708042052551849482B10395;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-07 12:29:00;B;已出货未退款;已提现
DD201708167493391412385064157;E43A6E078A04134;2.0;2.0;30g无穷农场盐_鸡蛋;2017-06-07 12:40:00;B;已出货未退款;已提现
DD201707241647346809900DA8CE5;E43A6E078A04134;4.5;4.5;口味王槟榔（红）;2017-06-07 12:40:00;B;已出货未退款;已提现
DD20170724164823516818A3408B2;E43A6E078A04134;4.0;4.0;王老吉（500ml）;2017-06-07 13:00:00;B;已出货未退款;已提现
DD201708167493234542220959444;E43A6E078A04134;5.5;5.5;430g泰奇八宝粥;2017-06-07 13:08:00;B;已出货未退款;已提现
DD201708167493810293904545605;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-07 13:25:00;B;已出货未退款;已提现
DD20170809171555844B86C425F6B;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-07 13:25:00;B;已出货未退款;已提现
DD201703221902461161C536932E7;E43A6E078A04134;1.2;1.2;手撕素肉排;2017-06-07 13:28:00;B;已出货未退款;已提现
DD201708167493234800029727265;E43A6E078A04134;6.5;6.5;91g徐福记凤梨酥;2017-06-07 14:01:00;B;已出货未退款;已提现
DD2017072417280695D5E0A0C9297;E43A6E078A04134;1.0;1.0;小鱼仔;2017-06-07 14:59:00;B;已出货未退款;已提现
DD2017052216310272FD14455D298;E43A6E078A04134;3.5;3.5;统一绿茶;2017-06-07 15:05:00;B;已出货未退款;已提现
DD201703231100459989BA7B3861F;E43A6E078A04134;1.5;1.5;香豆干;2017-06-07 15:17:00;B;已出货未退款;已提现
DD201708167493391550586904776;E43A6E078A04134;5.4;5.4;32g卫龙亲嘴烧红烧牛肉味;2017-06-07 15:33:00;B;已出货未退款;已提现
DD20170804205247853118D71358C;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-07 15:33:00;B;已出货未退款;已提现
DD201708167493508552897094503;E43A6E078A04134;4.0;4.0;85g新麦潮北海道吐司;2017-06-07 15:58:00;B;已出货未退款;已提现
DD2017081674932352399418721;E43A6E078A04134;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-06-07 16:01:00;B;已出货未退款;已提现
DD2017080420505663AB127DB9CFD;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-07 16:23:00;B;已出货未退款;已提现
DD20170804205048359350038A74B;E43A6E078A04134;5.0;5.0;王老吉（500ml）;2017-06-07 16:36:00;B;已出货未退款;已提现
DD2017051922391683AD01DD540F7;E43A6E078A04134;3.0;3.0;统一冰红茶;2017-06-07 16:38:00;B;已出货未退款;已提现
DD2017080603263856DF7E6D084A6;E43A6E078A04134;3.5;3.5;王老吉（罐）;2017-06-07 16:39:00;B;已出货未退款;已提现
DD20170804204912485BD968E9748;E43A6E078A04134;4.5;4.5;营养快线;2017-06-07 16:49:00;B;已出货未退款;已提现
DD2017072417305318B5A10D2741B;E43A6E078A04134;1.5;1.5;鸭翅;2017-06-07 17:35:00;B;已出货未退款;已提现
DD20170816749323568025245356;E43A6E078A04134;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-06-07 17:48:00;B;已出货未退款;已提现
DD201708167493235732238494862;E43A6E078A04134;6.5;6.5;250ml红牛;2017-06-07 17:53:00;B;已出货未退款;已提现
DD2017080916273432281FE87B0D2;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-07 18:22:00;B;已出货未退款;已提现
DD201708167493236094925380363;E43A6E078A04134;3.0;3.0;40g双汇玉米热狗肠;2017-06-07 18:26:00;B;已出货未退款;已提现
DD201708167493236286140138955;E43A6E078A04134;3.0;3.0;250ml维他柠檬茶;2017-06-07 18:37:00;B;已出货未退款;已提现
DD201708167493236945816960047;E43A6E078A04134;0.8;0.8;20g咪咪虾条马来西亚风味;2017-06-07 20:25:00;B;已出货未退款;已提现
DD201708167493568305053794893;E43A6E078A04134;2.0;2.0;85g新麦潮北海道吐司;2017-06-07 20:33:00;B;已出货未退款;已提现
DD2017080420485397247C285E259;E43A6E078A04134;4.5;4.5;营养快线;2017-06-07 20:35:00;B;已出货未退款;已提现
DD2017080420470814F5187738E8D;E43A6E078A04134;5.0;5.0;雪碧（500ml）;2017-06-07 20:37:00;B;已出货未退款;已提现
DD2017032402454064DEEAFE48AC8;E43A6E078A04134;4.0;4.0;银鹭八宝粥;2017-06-07 20:38:00;B;已出货未退款;已提现
DD201708167493508344820819911;E43A6E078A04134;4.5;4.5;40g乐事美国经典原味;2017-06-07 21:01:00;B;已出货未退款;已提现
DD201708167493483130573576416;E43A6E078A04134;5.0;5.0;145ml旺仔牛奶盒装;2017-06-07 21:04:00;B;已出货未退款;已提现
DD2017052215405473B693EA5ABC1;E43A6E078A04134;3.5;3.5;雪碧（500ml）;2017-06-07 21:04:00;B;已出货未退款;已提现
DD201708167493810592209765162;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-07 21:06:00;B;已出货未退款;已提现
DD2017080420470494EC65C37487B;E43A6E078A04134;4.0;4.0;果粒橙;2017-06-07 21:06:00;B;已出货未退款;已提现
DD201708167493650260297013229;E43A6E078A04134;4.5;4.5;13g无穷烤鸡小腿蜂蜜味;2017-06-07 21:20:00;B;已出货未退款;已提现
DD201708167493810669690451915;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-07 21:52:00;B;已出货未退款;已提现
DD201708167493482780857391775;E43A6E078A04134;1.5;1.5;40g双汇玉米热狗肠;2017-06-07 21:52:00;B;已出货未退款;已提现
DD2017080915315812DEFA55AE36E;E43A6E078A04134;3.0;3.0;芬达330ml;2017-06-07 21:52:00;B;已出货未退款;已提现
DD201705192237063179439437ACC;E43A6E078A04134;3.0;3.0;统一冰红茶;2017-06-07 21:57:00;B;已出货未退款;已提现
DD201708167493567764313236661;E43A6E078A04134;4.0;4.0;600ml脉动青柠;2017-06-07 22:06:00;B;已出货未退款;已提现
DD201708167493491909503797769;E43A6E078A04134;2.5;2.5;145ml旺仔牛奶盒装;2017-06-07 22:10:00;B;已出货未退款;已提现
DD2017080915302812995D81CACE4;E43A6E078A04134;3.0;3.0;雪碧最新款;2017-06-07 22:10:00;B;已出货未退款;已提现
DD201708167493810848033733573;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-07 22:33:00;B;已出货未退款;已提现
DD2017080420464826F260F874D78;E43A6E078A04134;5.0;5.0;营养快线;2017-06-07 22:33:00;B;已出货未退款;已提现
DD2017052508091685A2AE7F59203;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-07 23:03:00;B;已出货未退款;已提现
DD20170816749378611002527509;E43A6E078A04134;3.0;3.0;250ml维他奶低糖原味;2017-06-07 23:05:00;B;已出货未退款;已提现
DD2017052508051834C76712B653D;E43A6E078A04134;6.0;6.0;红牛;2017-06-07 23:05:00;B;已出货未退款;已提现
DD2017052508045331387322A51C1;E43A6E078A04134;4.0;4.0;阿萨姆奶茶;2017-06-07 23:10:00;B;已出货未退款;已提现
DD20170816749323757894853335;E43A6E078A04134;1.6;1.6;2g韩国海牌海苔;2017-06-07 23:28:00;B;已出货未退款;已提现
DD201708167493237668813570571;E43A6E078A04134;5.0;5.0;30g无穷农场盐_鸡蛋;2017-06-07 23:42:00;B;已出货未退款;已提现
DD20170724184454620F728438D0C;E43A6E078A04134;1.0;1.0;小鱼仔;2017-06-08 00:23:00;B;已出货未退款;已提现
DD201708167493238018989832982;E43A6E078A04134;4.0;4.0;30g无穷农场盐_鸡蛋;2017-06-08 03:15:00;B;已出货未退款;已提现
DD20170816749323802814540401;E43A6E078A04134;3.0;3.0;58g丽芝士纳宝帝奶酪威化饼干;2017-06-08 03:44:00;B;已出货未退款;已提现
DD201708167493238093207694582;E43A6E078A04134;2.5;2.5;250ml维他柠檬茶;2017-06-08 03:45:00;B;已出货未退款;已提现
DD20170816749323816291560458;E43A6E078A04134;3.0;3.0;250ml维他柠檬茶;2017-06-08 07:43:00;B;已出货未退款;已提现
DD2017080914503627F169456D4F0;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-08 08:36:00;B;已出货未退款;已提现
DD201708167493503277499046221;E43A6E078A04134;4.5;4.5;68g好丽友巧克力派2枚;2017-06-08 09:03:00;B;已出货未退款;已提现
DD20170809144958874FCBA938AFF;E43A6E078A04134;3.5;3.5;东鹏特饮;2017-06-08 09:03:00;B;已出货未退款;已提现
DD201708167493650175509962054;E43A6E078A04134;4.5;4.5;250ML东鹏特饮;2017-06-08 09:05:00;B;已出货未退款;已提现
DD201708167493503191063975723;E43A6E078A04134;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-06-08 09:08:00;B;已出货未退款;已提现
DD20170525080346857E8B8CA6BAC;E43A6E078A04134;4.0;4.0;阿萨姆奶茶;2017-06-08 09:08:00;B;已出货未退款;已提现
DD201708167493503186720141743;E43A6E078A04134;4.0;4.0;美汁源果粒橙;2017-06-08 09:08:00;B;已出货未退款;已提现
DD201708167493239066977564964;E43A6E078A04134;2.5;2.5;250ml维他奶巧克力味;2017-06-08 09:21:00;B;已出货未退款;已提现
DD2017051922360316CC16C09867F;E43A6E078A04134;3.0;3.0;雪碧（500ml）;2017-06-08 09:24:00;B;已出货未退款;已提现
DD201708167493239302540865161;E43A6E078A04134;2.5;2.5;250ml维他原味豆奶;2017-06-08 09:55:00;B;已出货未退款;已提现
DD201708167493239313973330314;E43A6E078A04134;3.0;3.0;10g卫龙亲嘴烧香辣味;2017-06-08 10:44:00;B;已出货未退款;已提现
DD201708167493239315440471241;E43A6E078A04134;1.8;1.8;32g卫龙亲嘴烧;2017-06-08 10:53:00;B;已出货未退款;已提现
DD201708167493473408828367105;E43A6E078A04134;4.5;4.5;250ml燕塘甜牛奶;2017-06-08 12:26:00;B;已出货未退款;已提现
DD2017080914472418BFB7771C77B;E43A6E078A04134;4.5;4.5;脉动;2017-06-08 12:26:00;B;已出货未退款;已提现
DD201708167493542396826887551;E43A6E078A04134;4.5;4.5;12g劲仔小鱼麻辣味;2017-06-08 12:43:00;B;已出货未退款;已提现
DD201708167493649700921588848;E43A6E078A04134;4.5;4.5;500ml加多宝;2017-06-08 13:31:00;B;已出货未退款;已提现
DD201708167493769497209872945;E43A6E078A04134;3.0;3.0;40g双汇玉米热狗肠;2017-06-08 13:33:00;B;已出货未退款;已提现
DD201708091348047245652D7094F;E43A6E078A04134;3.5;3.5;可口可乐330ml;2017-06-08 13:33:00;B;已出货未退款;已提现
DD201708167493239769279424279;E43A6E078A04134;1.8;1.8;32g卫龙亲嘴烧;2017-06-08 14:07:00;B;已出货未退款;已提现
DD2017032618085684EF65D68B160;E43A6E078A04134;2.5;2.5;芬达330ml;2017-06-08 14:08:00;B;已出货未退款;已提现
DD201708167493649629585902966;E43A6E078A04134;4.5;4.5;250ml燕塘红枣牛奶;2017-06-08 15:52:00;B;已出货未退款;已提现
DD2017080420463150C8552B44E04;E43A6E078A04134;4.0;4.0;王老吉（罐）;2017-06-08 15:54:00;B;已出货未退款;已提现
DD201708167493599106523402324;E43A6E078A04134;4.0;4.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-06-08 16:02:00;B;已出货未退款;已提现
DD201708167493240450031290274;E43A6E078A04134;2.5;2.5;250ml维他柠檬茶;2017-06-08 16:05:00;B;已出货未退款;已提现
DD201708167493810868421052432;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-08 16:06:00;B;已出货未退款;已提现
DD20170809134702459275D6467E5;E43A6E078A04134;3.0;3.0;雪碧330ml;2017-06-08 16:06:00;B;已出货未退款;已提现
DD201708167493786957831455346;E43A6E078A04134;3.0;3.0;250ml维他柠檬茶;2017-06-08 16:10:00;B;已出货未退款;已提现
DD201708052339534740ACADE4BA7;E43A6E078A04134;5.0;5.0;营养快线;2017-06-08 16:10:00;B;已出货未退款;已提现
DD201708167493598606809122492;E43A6E078A04134;1.8;1.8;32g卫龙亲嘴烧红烧牛肉味;2017-06-08 16:11:00;B;已出货未退款;已提现
DD2017052213024628D0F32312E19;E43A6E078A04134;2.5;2.5;美年达（罐）;2017-06-08 16:13:00;B;已出货未退款;已提现
DD201708167493507840062970128;E43A6E078A04134;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-06-08 16:21:00;B;已出货未退款;已提现
DD201708167493240479031215276;E43A6E078A04134;3.0;3.0;250ml维他原味豆奶;2017-06-08 16:22:00;B;已出货未退款;已提现
DD2017032618123547CB624F66B7A;E43A6E078A04134;2.0;2.0;雪力矿泉水;2017-06-08 16:29:00;B;已出货未退款;已提现
DD2017080420461318C0C2C1F7582;E43A6E078A04134;4.0;4.0;可口可乐（500ml）;2017-06-08 16:51:00;B;已出货未退款;已提现
DD2017080420403691C30A810BED2;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-08 17:09:00;B;已出货未退款;已提现
DD2017081674935671157284559;E43A6E078A04134;4.5;4.5;50g上好佳田园薯片番茄味;2017-06-08 17:15:00;B;已出货未退款;已提现
DD20170327123528213DA2C94DD63;E43A6E078A04134;4.0;4.0;脉动;2017-06-08 18:17:00;B;已出货未退款;已提现
DD201708167493811245848848614;E43A6E078A04134;2.8;2.8;250ml维他原味豆奶;2017-06-08 18:33:00;B;已出货未退款;已提现
DD20170804203641206B6D4B9264C;E43A6E078A04134;3.0;3.0;怡宝纯净水;2017-06-08 18:33:00;B;已出货未退款;已提现
DD201708167493240843527814464;E43A6E078A04134;2.5;2.5;30g无穷农场盐_鸡蛋;2017-06-08 18:36:00;B;已出货未退款;已提现
