订单号;设备ID;应付金额;实际金额;商品;支付时间;地点;状态;提现
DD201708167493119064861870428;E43A6E078A04228;1.8;1.8;600ml雪碧;2017-05-19 19:53:00;C;已出货未退款;已提现
DD201708167493732248440008453;E43A6E078A04228;3.0;3.0;250ml维他柠檬茶;2017-05-19 20:42:00;C;已出货未退款;已提现
DD201708167493119748451163351;E43A6E078A04228;5.0;5.0;250ml维他椰子味豆奶7716;2017-05-19 20:53:00;C;已出货未退款;已提现
DD201708167493730695748744464;E43A6E078A04228;4.5;4.5;225g味之不规则饼干芝士味;2017-05-19 20:55:00;C;已出货未退款;已提现
DD20170816749373056291180482;E43A6E078A04228;2.5;2.5;250ml维他椰子味豆奶7716;2017-05-19 21:00:00;C;已出货未退款;已提现
DD201708167493119823898055316;E43A6E078A04228;4.0;4.0;20g咪咪虾条马来西亚风味;2017-05-19 21:35:00;C;已出货未退款;已提现
DD201708167493120072636895161;E43A6E078A04228;4.5;4.5;500ml农夫果园 (芒果+菠萝+番石榴);2017-05-19 22:05:00;C;已出货未退款;已提现
DD201708167493120234459656757;E43A6E078A04228;3.5;3.5;维他奶（巧克力味）;2017-05-19 22:12:00;C;已出货未退款;已提现
DD201708167493120509818057833;E43A6E078A04228;3.5;3.5;600ml可口可乐;2017-05-19 22:15:00;C;已出货未退款;已提现
DD201708167493120530765894856;E43A6E078A04228;1.6;1.6;20g咪咪虾条马来西亚风味;2017-05-19 22:34:00;C;已出货未退款;已提现
DD201708121154245054655C809F7;E43A6E078A04228;5.0;5.0;脉动;2017-05-19 22:35:00;C;已出货未退款;已提现
DD201708167493120876889048369;E43A6E078A04228;3.0;3.0;40g双汇玉米热狗肠;2017-05-19 23:12:00;C;已出货未退款;已提现
DD201708167493120971094045269;E43A6E078A04228;4.5;4.5;合味道（海鲜风味）;2017-05-19 23:24:00;C;已出货未退款;已提现
DD201708167493121402041377195;E43A6E078A04228;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-05-20 00:09:00;C;已出货未退款;已提现
DD201708167493121480989733728;E43A6E078A04228;2.0;2.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-05-20 00:18:00;C;已出货未退款;已提现
DD20170528102214106DCEC2D43FD;E43A6E078A04228;6.0;6.0;安慕希酸奶;2017-05-20 10:26:00;C;已出货未退款;已提现
DD201708167493123198892541909;E43A6E078A04228;3.0;3.0;250ml维他柠檬茶;2017-05-20 13:52:00;C;已出货未退款;已提现
DD201708167493725238658032962;E43A6E078A04228;4.0;4.0;双汇玉米热狗肠;2017-05-20 14:46:00;C;已出货未退款;已提现
DD201708167493725199434058369;E43A6E078A04228;4.5;4.5;330ml伊利畅意乳酸菌原味;2017-05-20 14:48:00;C;已出货未退款;已提现
DD201708167493749860174947327;E43A6E078A04228;3.5;3.5;250ml燕塘原味酸奶;2017-05-20 15:01:00;C;已出货未退款;已提现
DD2017081209530448C603FD2B921;E43A6E078A04228;5.0;5.0;脉动;2017-05-20 15:01:00;C;已出货未退款;已提现
DD201708167493368861128625833;E43A6E078A04228;5.5;5.5;205g伊利安慕希原味;2017-05-20 18:00:00;C;已出货未退款;已提现
DD201708167493976033104046602;E43A6E078A04228;3.0;3.0;统一冰红茶;2017-05-20 18:00:00;C;已出货未退款;已提现
DD201708167493722377625834526;E43A6E078A04228;4.5;4.5;250ml燕塘红枣牛奶;2017-05-20 21:03:00;C;已出货未退款;已提现
DD201708167493124517647891189;E43A6E078A04228;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-20 22:14:00;C;已出货未退款;已提现
DD201708167493124567895666529;E43A6E078A04228;3.8;3.8;110g顺宝九制话梅;2017-05-20 22:43:00;C;已出货未退款;已提现
DD201708167493125261333560815;E43A6E078A04228;3.6;3.6;32g卫龙亲嘴烧;2017-05-21 03:32:00;C;已出货未退款;已提现
DD201708167493125667937564678;E43A6E078A04228;4.5;4.5;48g好丽友薯愿香烤原味;2017-05-21 03:41:00;C;已出货未退款;已提现
DD20170816749312578544281081;E43A6E078A04228;4.5;4.5;80g香飘飘椰果奶茶原味;2017-05-21 04:22:00;C;已出货未退款;已提现
DD201708167493125802246206274;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-21 04:23:00;C;已出货未退款;已提现
DD201708167493125846754250939;E43A6E078A04228;3.0;3.0;250ml维他柠檬茶;2017-05-21 04:32:00;C;已出货未退款;已提现
DD2017072020104247DA79AD26DED;E43A6E078A04228;3.0;3.0;统一冰红茶;2017-05-21 04:33:00;C;已出货未退款;已提现
DD201708167493721901616212264;E43A6E078A04228;4.0;4.0;145ml旺仔牛奶盒装;2017-05-21 10:51:00;C;已出货未退款;已提现
DD20170816749372188758823917;E43A6E078A04228;4.5;4.5;维他原味豆奶;2017-05-21 11:13:00;C;已出货未退款;已提现
DD201708167493126753185033843;E43A6E078A04228;5.5;5.5;100g果王咸柑桔罐装;2017-05-21 11:50:00;C;已出货未退款;已提现
DD20170720201917181D9B77E90EE;E43A6E078A04228;2.0;2.0;怡宝纯净水;2017-05-21 11:58:00;C;已出货未退款;已提现
DD20170720201923631A6172AC309;E43A6E078A04228;2.0;2.0;怡宝纯净水;2017-05-21 11:59:00;C;已出货未退款;已提现
DD201708167493127020580633232;E43A6E078A04228;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-05-21 12:06:00;C;已出货未退款;已提现
DD201708167493127025376366637;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-21 12:07:00;C;已出货未退款;已提现
DD2017072020273660FBAC197E374;E43A6E078A04228;3.0;3.0;卫龙大面筋;2017-05-21 12:28:00;C;已出货未退款;已提现
DD201708167493127480445753285;E43A6E078A04228;3.0;3.0;250ml维他原味豆奶;2017-05-21 12:32:00;C;已出货未退款;已提现
DD201708167493721382963594398;E43A6E078A04228;6.0;6.0;250ml红牛;2017-05-21 13:40:00;C;已出货未退款;已提现
DD2017072020281169B08B8457A22;E43A6E078A04228;2.5;2.5;伊利优酸乳;2017-05-21 14:13:00;C;已出货未退款;已提现
DD201708167493127918338511785;E43A6E078A04228;1.5;1.5;劲仔小鱼（麻辣味）;2017-05-21 15:39:00;C;已出货未退款;已提现
DD201708167493127953507404025;E43A6E078A04228;0.8;0.8;20g咪咪虾条马来西亚风味;2017-05-21 16:06:00;C;已出货未退款;已提现
DD201708167493127973244503827;E43A6E078A04228;4.5;4.5;34g公仔迷你杯牛肉味;2017-05-21 16:07:00;C;已出货未退款;已提现
DD201708167493721115037313051;E43A6E078A04228;4.0;4.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-05-21 16:22:00;C;已出货未退款;已提现
DD201708167493128113703251726;E43A6E078A04228;5.0;5.0;85g统一老坛酸菜牛肉面;2017-05-21 16:31:00;C;已出货未退款;已提现
DD201708167493128234412692152;E43A6E078A04228;4.0;4.0;450ml美汁源果粒橙;2017-05-21 16:42:00;C;已出货未退款;已提现
DD201708167493720727225083911;E43A6E078A04228;4.0;4.0;盼盼手撕面包;2017-05-21 16:53:00;C;已出货未退款;已提现
DD201708167493720625357071488;E43A6E078A04228;4.5;4.5;50g上好佳日式鱼果;2017-05-21 17:17:00;C;已出货未退款;已提现
DD201708167493977610111777455;E43A6E078A04228;4.0;4.0;王老吉（罐）;2017-05-21 17:43:00;C;已出货未退款;已提现
DD201708167493977694986491115;E43A6E078A04228;6.0;6.0;红牛;2017-05-21 17:53:00;C;已出货未退款;已提现
DD201708167493129136055553179;E43A6E078A04228;4.5;4.5;燕塘原味酸奶;2017-05-21 18:28:00;C;已出货未退款;已提现
DD201708167493720060604290453;E43A6E078A04228;2.0;2.0;145ml旺仔牛奶盒装;2017-05-21 19:57:00;C;已出货未退款;已提现
DD201708167493129305151779429;E43A6E078A04228;3.0;3.0;85g新麦潮北海道吐司;2017-05-21 20:12:00;C;已出货未退款;已提现
DD201708167493719971661313537;E43A6E078A04228;2.8;2.8;250ml维他原味豆奶;2017-05-21 20:44:00;C;已出货未退款;已提现
DD2017072020450635C3490C9AD9C;E43A6E078A04228;1.5;1.5;鸭翅;2017-05-21 20:53:00;C;已出货未退款;已提现
DD201708167493130165492424982;E43A6E078A04228;4.5;4.5;250ml维他柠檬茶;2017-05-21 21:22:00;C;已出货未退款;已提现
DD201708167493130528689630119;E43A6E078A04228;4.5;4.5;80g四洲粟一烧烧烤味;2017-05-21 23:03:00;C;已出货未退款;已提现
DD201707202054576163D42A61F2C;E43A6E078A04228;3.5;3.5;东鹏特饮;2017-05-22 00:09:00;C;已出货未退款;已提现
DD201708167493978222335541156;E43A6E078A04228;5.0;5.0;小茗同学;2017-05-22 00:14:00;C;已出货未退款;已提现
DD201708167493131520927908498;E43A6E078A04228;3.5;3.5;600ml雪碧;2017-05-22 07:38:00;C;已出货未退款;已提现
DD20170720205640864ACC2A477C0;E43A6E078A04228;3.5;3.5;东鹏特饮;2017-05-22 07:46:00;C;已出货未退款;已提现
DD20170720205755242E9F93765D4;E43A6E078A04228;3.0;3.0;统一冰红茶;2017-05-22 07:47:00;C;已出货未退款;已提现
DD201708167493398137280228339;E43A6E078A04228;1.5;1.5;45g双汇泡面拍挡;2017-05-22 09:24:00;C;已出货未退款;已提现
DD201707202058081791DC667870B;E43A6E078A04228;3.5;3.5;东鹏特饮;2017-05-22 09:24:00;C;已出货未退款;已提现
DD201708167493978739980956316;E43A6E078A04228;4.0;4.0;营养快线;2017-05-22 09:44:00;C;已出货未退款;已提现
DD201708167493131939279907256;E43A6E078A04228;4.5;4.5;55g奥利奥原味夹心饼干;2017-05-22 09:47:00;C;已出货未退款;已提现
DD201708167493132060331044811;E43A6E078A04228;4.5;4.5;卫龙亲嘴烧麦辣鸡汁味;2017-05-22 10:01:00;C;已出货未退款;已提现
DD201708167493132236655917965;E43A6E078A04228;4.5;4.5;250ml燕塘甜牛奶;2017-05-22 10:46:00;C;已出货未退款;已提现
DD201708167493132253706906606;E43A6E078A04228;3.5;3.5;丽芝士纳宝帝奶酪威化饼干;2017-05-22 10:53:00;C;已出货未退款;已提现
DD20170720205943122563EF8001A;E43A6E078A04228;3.0;3.0;伊利纯牛奶;2017-05-22 11:29:00;C;已出货未退款;已提现
DD201708120426586465A28B92C9F;E43A6E078A04228;5.0;5.0;脉动;2017-05-22 11:30:00;C;已出货未退款;已提现
DD201708167493719470719223113;E43A6E078A04228;0.8;0.8;20g咪咪虾条马来西亚风味;2017-05-22 11:45:00;C;已出货未退款;已提现
DD201707202101129824AC0AB67F1;E43A6E078A04228;1.5;1.5;鸭翅;2017-05-22 12:06:00;C;已出货未退款;已提现
DD20170720210131686087E9C0B78;E43A6E078A04228;1.5;1.5;鸭翅;2017-05-22 12:27:00;C;已出货未退款;已提现
DD2017072021025510F26823215E2;E43A6E078A04228;1.5;1.5;鸭翅;2017-05-22 13:02:00;C;已出货未退款;已提现
DD201708167493132868121743655;E43A6E078A04228;3.0;3.0;13g无穷烤鸡小腿蜂蜜味;2017-05-22 14:01:00;C;已出货未退款;已提现
DD20170816749371915567405313;E43A6E078A04228;3.5;3.5;丽芝士纳宝帝奶酪威化饼干;2017-05-22 14:54:00;C;已出货未退款;已提现
DD201708167493132904056382796;E43A6E078A04228;6.0;6.0;70g乖媳妇野山泡椒凤爪;2017-05-22 15:13:00;C;已出货未退款;已提现
DD201708167493718796980441654;E43A6E078A04228;2.4;2.4;20g马来西亚风味咪咪蟹味粒0219;2017-05-22 16:38:00;C;已出货未退款;已提现
DD201708167493133349393600595;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-22 16:44:00;C;已出货未退款;已提现
DD201708167493133501294335956;E43A6E078A04228;4.0;4.0;55g奥利奥原味芝士饼干;2017-05-22 16:53:00;C;已出货未退款;已提现
DD20170816749371868260384368;E43A6E078A04228;4.5;4.5;40g上好佳田园薯片;2017-05-22 17:04:00;C;已出货未退款;已提现
DD201708167493718473536821815;E43A6E078A04228;3.0;3.0;250ml维他原味豆奶;2017-05-22 17:05:00;C;已出货未退款;已提现
DD201707202109123194786A9AEE1;E43A6E078A04228;3.0;3.0;伊利纯牛奶;2017-05-22 17:07:00;C;已出货未退款;已提现
DD2017072021123337FB445589643;E43A6E078A04228;3.0;3.0;统一冰红茶;2017-05-22 17:10:00;C;已出货未退款;已提现
DD201708167493133973845731029;E43A6E078A04228;0.8;0.8;20g咪咪虾条马来西亚风味;2017-05-22 17:38:00;C;已出货未退款;已提现
DD20170816749313423414346204;E43A6E078A04228;4.5;4.5;40g上好佳日式鱼果;2017-05-22 17:52:00;C;已出货未退款;已提现
DD201708167493134384527031633;E43A6E078A04228;6.0;6.0;86g合味道海鲜风味;2017-05-22 18:09:00;C;已出货未退款;已提现
DD201708167493134412677163564;E43A6E078A04228;4.0;4.0;85g新麦潮北海道吐司;2017-05-22 18:13:00;C;已出货未退款;已提现
DD201708167493718274328384012;E43A6E078A04228;4.0;4.0;250ml燕塘原味酸奶;2017-05-22 19:32:00;C;已出货未退款;已提现
DD20170816749371787137957574;E43A6E078A04228;2.5;2.5;30g无穷农场盐_鸡蛋;2017-05-22 20:37:00;C;已出货未退款;已提现
DD201708167493134886339681359;E43A6E078A04228;2.5;2.5;250ml维他椰子味豆奶7716;2017-05-22 21:11:00;C;已出货未退款;已提现
DD201708167493134936216344107;E43A6E078A04228;5.5;5.5;205g伊利安慕希原味;2017-05-22 21:22:00;C;已出货未退款;已提现
DD201708167493135060937226026;E43A6E078A04228;4.5;4.5;50g上好佳日式鱼果;2017-05-22 21:27:00;C;已出货未退款;已提现
DD201708167493717270030823954;E43A6E078A04228;4.5;4.5;雀巢咖啡;2017-05-22 21:45:00;C;已出货未退款;已提现
DD201708167493135168950124485;E43A6E078A04228;2.5;2.5;30g元朗小蛋卷;2017-05-22 21:57:00;C;已出货未退款;已提现
DD201708167493135473695982066;E43A6E078A04228;4.5;4.5;55g奥利奥原味夹心饼干;2017-05-22 22:20:00;C;已出货未退款;已提现
DD201708167493135536189166113;E43A6E078A04228;5.0;5.0;85g统一老坛酸菜牛肉面;2017-05-22 22:21:00;C;已出货未退款;已提现
DD201708167493979513965090753;E43A6E078A04228;3.0;3.0;百事可乐500ml;2017-05-22 23:03:00;C;已出货未退款;已提现
DD20170816749313604690300493;E43A6E078A04228;4.5;4.5;500ml加多宝;2017-05-22 23:05:00;C;已出货未退款;已提现
DD201708167493136320554909607;E43A6E078A04228;4.0;4.0;85g新麦潮北海道吐司;2017-05-22 23:37:00;C;已出货未退款;已提现
DD201708167493136364484440297;E43A6E078A04228;4.5;4.5;250ml红牛;2017-05-23 00:04:00;C;已出货未退款;已提现
DD201707202140467775FD1CBC4A8;E43A6E078A04228;3.0;3.0;熊字饼;2017-05-23 03:06:00;C;已出货未退款;已提现
DD201708167493372256787601959;E43A6E078A04228;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-05-23 07:34:00;C;已出货未退款;已提现
DD201708167493979898965648944;E43A6E078A04228;6.0;6.0;芦荟汁;2017-05-23 07:34:00;C;已出货未退款;已提现
DD201708167493979954950592563;E43A6E078A04228;4.0;4.0;王老吉（500ml）;2017-05-23 07:46:00;C;已出货未退款;已提现
DD201708167493136965986595997;E43A6E078A04228;4.5;4.5;50g上好佳日式鱼果;2017-05-23 07:53:00;C;已出货未退款;已提现
DD201708167493136972910304882;E43A6E078A04228;1.5;1.5;40g双汇玉米热狗肠;2017-05-23 07:55:00;C;已出货未退款;已提现
DD201708167493137549418428761;E43A6E078A04228;4.0;4.0;85g新麦潮北海道吐司;2017-05-23 10:18:00;C;已出货未退款;已提现
DD201708167493137902536819756;E43A6E078A04228;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-05-23 11:13:00;C;已出货未退款;已提现
DD201708167493137978195068054;E43A6E078A04228;4.5;4.5;600ml脉动青柠;2017-05-23 11:17:00;C;已出货未退款;已提现
DD20170816749313835061756599;E43A6E078A04228;4.5;4.5;250ml红牛;2017-05-23 11:57:00;C;已出货未退款;已提现
DD201707202156087205C0B893048;E43A6E078A04228;3.0;3.0;雪碧最新款;2017-05-23 12:06:00;C;已出货未退款;已提现
DD201708167493980342373833558;E43A6E078A04228;4.0;4.0;阿萨姆煎茶奶绿;2017-05-23 12:07:00;C;已出货未退款;已提现
DD201708167493715553311141771;E43A6E078A04228;4.5;4.5;250ml燕塘红枣牛奶;2017-05-23 12:54:00;C;已出货未退款;已提现
DD2017072022125689406E25AFBCE;E43A6E078A04228;1.0;1.0;小鱼仔;2017-05-23 13:28:00;C;已出货未退款;已提现
DD201708167493139371025471621;E43A6E078A04228;2.5;2.5;无穷农场盐_鸡蛋;2017-05-23 13:30:00;C;已出货未退款;已提现
DD201708167493715438725025432;E43A6E078A04228;3.5;3.5;40g乐事薯片墨西哥鸡汁番茄味;2017-05-23 13:35:00;C;已出货未退款;已提现
DD20170816749313948462446078;E43A6E078A04228;4.5;4.5;10g卫龙亲嘴烧香辣味;2017-05-23 13:40:00;C;已出货未退款;已提现
DD201708167493139642037946255;E43A6E078A04228;6.0;6.0;86g合味道海鲜风味;2017-05-23 13:59:00;C;已出货未退款;已提现
DD201708167493139991229872332;E43A6E078A04228;5.5;5.5;330ml伊利畅意乳酸菌原味;2017-05-23 14:09:00;C;已出货未退款;已提现
DD201708167493715316408978987;E43A6E078A04228;3.0;3.0;250ml维他原味豆奶;2017-05-23 14:12:00;C;已出货未退款;已提现
DD201708167493715157248385769;E43A6E078A04228;4.5;4.5;40g乐事薯片黄瓜味;2017-05-23 14:20:00;C;已出货未退款;已提现
DD201708167493715131401371316;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-23 14:21:00;C;已出货未退款;已提现
DD201708167493140159027036773;E43A6E078A04228;1.5;1.5;40g双汇玉米热狗肠;2017-05-23 14:26:00;C;已出货未退款;已提现
DD201708167493140375189177845;E43A6E078A04228;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-05-23 15:19:00;C;已出货未退款;已提现
DD201708167493714703125247736;E43A6E078A04228;5.5;5.5;268ml雀巢咖啡丝滑拿铁;2017-05-23 15:43:00;C;已出货未退款;已提现
DD201708167493140383669828224;E43A6E078A04228;1.8;1.8;600ml雪碧;2017-05-23 15:54:00;C;已出货未退款;已提现
DD201708167493980632656867606;E43A6E078A04228;2.0;2.0;鸭翅;2017-05-23 15:56:00;C;已出货未退款;已提现
DD201708167493980643412234861;E43A6E078A04228;4.0;4.0;阿萨姆奶茶;2017-05-23 15:57:00;C;已出货未退款;已提现
DD201708167493714677026617521;E43A6E078A04228;4.5;4.5;80g香飘飘椰果奶茶原味;2017-05-23 16:19:00;C;已出货未退款;已提现
DD201708167493368329878602114;E43A6E078A04228;2.0;2.0;30g无穷农场盐_鸡蛋;2017-05-23 16:24:00;C;已出货未退款;已提现
DD201708167493980836093344587;E43A6E078A04228;5.0;5.0;阿萨姆奶茶;2017-05-23 17:34:00;C;已出货未退款;已提现
DD201708167493980899723751871;E43A6E078A04228;4.5;4.5;口味王槟榔（绿）;2017-05-23 17:37:00;C;已出货未退款;已提现
DD201708167493140840780860218;E43A6E078A04228;3.5;3.5;雪碧;2017-05-23 17:40:00;C;已出货未退款;已提现
DD201708167493141017469055668;E43A6E078A04228;4.5;4.5;78g卫龙亲嘴语辣条;2017-05-23 18:04:00;C;已出货未退款;已提现
DD20170816749314125544785743;E43A6E078A04228;2.5;2.5;30g元朗小蛋卷;2017-05-23 19:07:00;C;已出货未退款;已提现
DD20170816749314134103385101;E43A6E078A04228;3.0;3.0;250ml维他原味豆奶;2017-05-23 19:16:00;C;已出货未退款;已提现
DD201708167493714516633322074;E43A6E078A04228;5.0;5.0;85g统一老坛酸菜牛肉面;2017-05-23 19:20:00;C;已出货未退款;已提现
DD201708167493714404038851278;E43A6E078A04228;1.8;1.8;32g卫龙亲嘴烧;2017-05-23 20:06:00;C;已出货未退款;已提现
DD20170811235004955527C9CB04F;E43A6E078A04228;4.0;4.0;东鹏特饮;2017-05-23 20:09:00;C;已出货未退款;已提现
DD201708167493142093906661552;E43A6E078A04228;1.2;1.2;20g马来西亚风味咪咪蟹味粒0219;2017-05-23 20:51:00;C;已出货未退款;已提现
DD201708167493714047959210709;E43A6E078A04228;6.0;6.0;13g无穷烤鸡小腿蜂蜜味;2017-05-23 21:25:00;C;已出货未退款;已提现
DD201708167493142326420116036;E43A6E078A04228;4.5;4.5;34g公仔迷你杯牛肉味;2017-05-23 21:56:00;C;已出货未退款;已提现
DD201708167493142451873924238;E43A6E078A04228;4.0;4.0;85g新麦潮北海道吐司;2017-05-23 22:02:00;C;已出货未退款;已提现
DD201708167493143278292183593;E43A6E078A04228;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-05-23 23:16:00;C;已出货未退款;已提现
DD201708167493143311037002572;E43A6E078A04228;5.8;5.8;205ml安慕希蓝莓味;2017-05-23 23:17:00;C;已出货未退款;已提现
DD2017081123312687268743C61DF;E43A6E078A04228;4.0;4.0;东鹏特饮;2017-05-24 00:12:00;C;已出货未退款;已提现
DD201708167493143573888392492;E43A6E078A04228;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-05-24 00:42:00;C;已出货未退款;已提现
DD201708167493143961272398019;E43A6E078A04228;3.5;3.5;85g新麦潮手撕面包（提子味）;2017-05-24 03:38:00;C;已出货未退款;已提现
DD20170816749314398574297892;E43A6E078A04228;5.0;5.0;500ml统一阿萨姆奶茶;2017-05-24 03:41:00;C;已出货未退款;已提现
DD201708167493981669120085822;E43A6E078A04228;3.5;3.5;东鹏特饮;2017-05-24 04:54:00;C;已出货未退款;已提现
DD201708167493144234807987093;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-24 07:40:00;C;已出货未退款;已提现
DD201708167493981718761049859;E43A6E078A04228;4.0;4.0;脉动;2017-05-24 07:57:00;C;已出货未退款;已提现
DD201708167493144579320050348;E43A6E078A04228;1.5;1.5;40g双汇玉米热狗肠;2017-05-24 10:07:00;C;已出货未退款;已提现
DD201708167493144713829622598;E43A6E078A04228;3.0;3.0;250ml维他柠檬茶;2017-05-24 10:27:00;C;已出货未退款;已提现
DD201708167493144758527853124;E43A6E078A04228;1.5;1.5;40g双汇玉米热狗肠;2017-05-24 11:14:00;C;已出货未退款;已提现
DD201708167493712969577027511;E43A6E078A04228;4.5;4.5;250ml燕塘甜牛奶;2017-05-24 11:49:00;C;已出货未退款;已提现
DD201708167493144825974460479;E43A6E078A04228;3.0;3.0;70g乖媳妇野山泡椒凤爪;2017-05-24 12:02:00;C;已出货未退款;已提现
DD201708167493145114417029606;E43A6E078A04228;4.5;4.5;500ml统一阿萨姆奶茶;2017-05-24 12:07:00;C;已出货未退款;已提现
DD2017072108381636689ABDCAAA2;E43A6E078A04228;4.0;4.0;阿萨姆奶茶;2017-05-24 12:08:00;C;已出货未退款;已提现
DD201708167493145283030366139;E43A6E078A04228;4.0;4.0;美汁源果粒橙;2017-05-24 12:13:00;C;已出货未退款;已提现
DD201708167493145396325211346;E43A6E078A04228;3.0;3.0;85g新麦潮北海道吐司;2017-05-24 12:25:00;C;已出货未退款;已提现
DD201708167493145444253922992;E43A6E078A04228;1.5;1.5;12g劲仔小鱼麻辣味;2017-05-24 12:29:00;C;已出货未退款;已提现
DD201708167493982104220479958;E43A6E078A04228;3.5;3.5;王老吉（罐）;2017-05-24 12:39:00;C;已出货未退款;已提现
DD201708167493145622036815493;E43A6E078A04228;5.5;5.5;103g康师傅红烧牛肉面;2017-05-24 12:52:00;C;已出货未退款;已提现
DD201708167493145812370240748;E43A6E078A04228;4.5;4.5;78g卫龙亲嘴语辣条;2017-05-24 13:58:00;C;已出货未退款;已提现
DD201708167493146205722311544;E43A6E078A04228;3.5;3.5;250ml香满楼纯牛奶;2017-05-24 15:05:00;C;已出货未退款;已提现
DD201708167493982211631846937;E43A6E078A04228;3.0;3.0;百事可乐500ml;2017-05-24 15:43:00;C;已出货未退款;已提现
DD20170816749371103771402062;E43A6E078A04228;2.0;2.0;85g新麦潮北海道吐司;2017-05-24 15:45:00;C;已出货未退款;已提现
DD201708167493146862168410606;E43A6E078A04228;6.5;6.5;83g汤达人酸辣豚骨拉面;2017-05-24 17:21:00;C;已出货未退款;已提现
DD201708167493146932131336724;E43A6E078A04228;4.5;4.5;250ml燕塘原味酸奶;2017-05-24 17:43:00;C;已出货未退款;已提现
DD201708167493147095132496241;E43A6E078A04228;3.5;3.5;600ml可口可乐;2017-05-24 17:48:00;C;已出货未退款;已提现
DD201708167493982935102759819;E43A6E078A04228;1.0;1.0;好吃点小饼干;2017-05-24 17:50:00;C;已出货未退款;已提现
DD20170816749314710971537163;E43A6E078A04228;4.5;4.5;40g双汇玉米热狗肠;2017-05-24 17:52:00;C;已出货未退款;已提现
DD20170816749314711805212454;E43A6E078A04228;3.0;3.0;85g新麦潮手撕面包（提子味）;2017-05-24 18:02:00;C;已出货未退款;已提现
DD201708167493147163829506368;E43A6E078A04228;4.0;4.0;新麦潮天然酵母面包（牛奶风味）;2017-05-24 18:28:00;C;已出货未退款;已提现
DD201708167493709996225276642;E43A6E078A04228;4.5;4.5;乐事薯片（黄瓜味）;2017-05-24 18:51:00;C;已出货未退款;已提现
DD201708167493147295804091214;E43A6E078A04228;6.5;6.5;123gUFO炒面XO酱海鲜风味;2017-05-24 19:26:00;C;已出货未退款;已提现
DD20170816749314731914624413;E43A6E078A04228;4.5;4.5;68g好丽友巧克力派2枚;2017-05-24 19:27:00;C;已出货未退款;已提现
DD201708167493709941149722473;E43A6E078A04228;4.5;4.5;85g嘉士利果乐果香夹心饼干蓝莓味;2017-05-24 19:48:00;C;已出货未退款;已提现
DD201708167493709936260482915;E43A6E078A04228;4.5;4.5;600ml脉动青柠;2017-05-24 20:20:00;C;已出货未退款;已提现
DD201708167493983239636835516;E43A6E078A04228;2.5;2.5;伊利优酸乳;2017-05-24 20:32:00;C;已出货未退款;已提现
DD2017052720465190DE7B740EA13;E43A6E078A04228;3.0;3.0;果粒橙;2017-05-24 20:46:00;C;已出货未退款;已提现
DD201708167493147731709750644;E43A6E078A04228;2.5;2.5;无穷农场盐_鸡蛋;2017-05-24 21:25:00;C;已出货未退款;已提现
DD201708167493709559466177873;E43A6E078A04228;4.5;4.5;12g劲仔小鱼卤香味;2017-05-24 21:41:00;C;已出货未退款;已提现
DD201708167493147919030863149;E43A6E078A04228;4.5;4.5;40g乐事薯片黄瓜味;2017-05-24 22:27:00;C;已出货未退款;已提现
DD20170816749314812440403367;E43A6E078A04228;1.5;1.5;40g双汇玉米热狗肠;2017-05-24 23:15:00;C;已出货未退款;已提现
DD201708167493148134577692362;E43A6E078A04228;4.5;4.5;180g统一满汉全席台式半筋半肉牛肉面;2017-05-24 23:18:00;C;已出货未退款;已提现
DD201708167493983283886812729;E43A6E078A04228;5.0;5.0;营养快线;2017-05-24 23:37:00;C;已出货未退款;已提现
DD201708167493148275697871949;E43A6E078A04228;4.5;4.5;52g旺旺仙贝;2017-05-25 00:05:00;C;已出货未退款;已提现
DD201708167493148695634486722;E43A6E078A04228;3.0;3.0;250ml维他柠檬茶;2017-05-25 04:15:00;C;已出货未退款;已提现
DD201708167493148864788929665;E43A6E078A04228;2.5;2.5;145ml旺仔牛奶盒装;2017-05-25 05:14:00;C;已出货未退款;已提现
DD201708167493148927492640624;E43A6E078A04228;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-05-25 07:33:00;C;已出货未退款;已提现
DD201708167493149202082472039;E43A6E078A04228;3.0;3.0;85g新麦潮北海道吐司;2017-05-25 08:02:00;C;已出货未退款;已提现
DD201708167493149221756332886;E43A6E078A04228;4.5;4.5;统一来一桶香辣老坛酸菜牛肉面;2017-05-25 08:03:00;C;已出货未退款;已提现
