订单号;设备ID;应付金额;实际金额;商品;支付时间;地点;状态;提现
DD2017041411222914FD5D78F980C;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 16:55:00;E;已出货未退款;已提现
DD201704141125465632FA43E8EB6;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 16:59:00;E;已出货未退款;已提现
DD20170414120252391E6F7CE67E1;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 17:04:00;E;已出货未退款;已提现
DD2017070821032774E0D39272025;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 17:10:00;E;已出货未退款;已提现
DD201704141531598602B31A2A200;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 17:11:00;E;已出货未退款;已提现
DD201708167493947206331896619;E43A6E078A06874;3.0;3.0;10g卫龙亲嘴烧香辣味;2017-08-17 17:13:00;E;已出货未退款;已提现
DD20170414164637832FEFB276D05;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 17:20:00;E;已出货未退款;已提现
DD201708167493952606249598532;E43A6E078A06874;1.2;1.2;手撕素肉排;2017-08-17 17:21:00;E;已出货未退款;已提现
DD201708167493275118796904049;E43A6E078A06874;4.5;4.5;68g好丽友巧克力派2枚;2017-08-17 17:26:00;E;已出货未退款;已提现
DD2017071120425551C0CD682FBFA;E43A6E078A06874;4.0;4.0;冰糖雪梨;2017-08-17 17:26:00;E;已出货未退款;已提现
DD20170414173515193F3CB699D05;E43A6E078A06874;4.5;4.5;银鹭八宝粥;2017-08-17 17:35:00;E;已出货未退款;已提现
DD201708167493338968622316768;E43A6E078A06874;4.5;4.5;225g味之不规则饼干芝士味;2017-08-17 17:37:00;E;已出货未退款;已提现
DD2017071715490428434E7A31F31;E43A6E078A06874;4.0;4.0;东鹏特饮;2017-08-17 17:37:00;E;已出货未退款;已提现
DD20170414180754941F88180A30F;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 17:43:00;E;已出货未退款;已提现
DD2017082217271051D4A5B206374;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 17:44:00;E;已出货未退款;已提现
DD20170816749327638613191875;E43A6E078A06874;6.0;6.0;13g无穷烤鸡小腿蜂蜜味;2017-08-17 17:49:00;E;已出货未退款;已提现
DD201708167493866795885882816;E43A6E078A06874;2.0;2.0;5片装益达绿箭口香糖;2017-08-17 17:49:00;E;已出货未退款;已提现
DD20170822173800392DE6352F634;E43A6E078A06874;4.0;4.0;脉动;2017-08-17 17:49:00;E;已出货未退款;已提现
DD20170712202320389433EE6C6B1;E43A6E078A06874;4.5;4.5;王老吉（500ml）;2017-08-17 17:50:00;E;已出货未退款;已提现
DD2017041420055487484775460A5;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 17:54:00;E;已出货未退款;已提现
DD2017082217382814B716FA0C9A1;E43A6E078A06874;3.0;3.0;卫龙大面筋;2017-08-17 17:55:00;E;已出货未退款;已提现
DD201708167493544908594499501;E43A6E078A06874;3.5;3.5;新麦潮手撕面包（提子味）;2017-08-17 17:55:00;E;已出货未退款;已提现
DD201708167493350465201320561;E43A6E078A06874;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-08-17 17:58:00;E;已出货未退款;已提现
DD2017072515512427CA2D0D33355;E43A6E078A06874;5.0;5.0;脉动;2017-08-17 17:58:00;E;已出货未退款;已提现
DD201708167493878648681502767;E43A6E078A06874;2.0;2.0;85g新麦潮手撕面包（提子味）;2017-08-17 17:59:00;E;已出货未退款;已提现
DD20170712005726549449B8DC268;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 17:59:00;E;已出货未退款;已提现
DD2017071717454117F7F5223DACC;E43A6E078A06874;4.0;4.0;东鹏特饮;2017-08-17 18:02:00;E;已出货未退款;已提现
DD201707162245287605AE33367AB;E43A6E078A06874;5.0;5.0;王老吉（500ml）;2017-08-17 18:16:00;E;已出货未退款;已提现
DD201708242101183987AABB060DB;E43A6E078A06874;3.0;3.0;可口可乐330ml;2017-08-17 18:17:00;E;已出货未退款;已提现
DD201707221403375839A80B4755E;E43A6E078A06874;5.0;5.0;脉动;2017-08-17 18:27:00;E;已出货未退款;已提现
DD2017082823392417C691841EADC;E43A6E078A06874;4.0;4.0;脉动;2017-08-17 18:39:00;E;已出货未退款;已提现
DD20170718164352641AF3F987EA8;E43A6E078A06874;4.0;4.0;统一冰红茶;2017-08-17 18:52:00;E;已出货未退款;已提现
DD201708167493952784466755461;E43A6E078A06874;3.0;3.0;维他柠檬茶;2017-08-17 18:55:00;E;已出货未退款;已提现
DD201708167493908036439508791;E43A6E078A06874;1.5;1.5;劲仔小鱼（麻辣味）;2017-08-17 19:02:00;E;已出货未退款;已提现
DD20170607121342154D39D5E99CA;E43A6E078A06874;3.0;3.0;威化饼干;2017-08-17 19:02:00;E;已出货未退款;已提现
DD201708167493295630934177877;E43A6E078A06874;3.5;3.5;70g乖媳妇野山泡椒凤爪;2017-08-17 19:06:00;E;已出货未退款;已提现
DD201708167493321184897360365;E43A6E078A06874;2.0;2.0;75g新麦潮天然酵母面包（北海道牛奶风味）;2017-08-17 19:06:00;E;已出货未退款;已提现
DD201708167493940492514762234;E43A6E078A06874;4.0;4.0;脉动;2017-08-17 19:06:00;E;已出货未退款;已提现
DD2017041601423411569233825E4;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 19:29:00;E;已出货未退款;已提现
DD201708167493339546172100785;E43A6E078A06874;5.0;5.0;85g统一老坛酸菜牛肉面;2017-08-17 19:36:00;E;已出货未退款;已提现
DD2017082217445999B2AD61BA628;E43A6E078A06874;3.0;3.0;雪碧最新款;2017-08-17 19:36:00;E;已出货未退款;已提现
DD20170416180135425B721798C0E;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 19:53:00;E;已出货未退款;已提现
DD201708167493321410657797038;E43A6E078A06874;5.0;5.0;85g统一老坛酸菜牛肉面;2017-08-17 19:56:00;E;已出货未退款;已提现
DD2017060712185793951FDA67EAE;E43A6E078A06874;3.0;3.0;统一绿茶;2017-08-17 19:56:00;E;已出货未退款;已提现
DD201708167493720637331457414;E43A6E078A06874;3.5;3.5;250ml燕塘红枣牛奶;2017-08-17 19:58:00;E;已出货未退款;已提现
DD2017060712194515A4849A95BD4;E43A6E078A06874;3.5;3.5;雪碧330ml;2017-08-17 19:58:00;E;已出货未退款;已提现
DD2017041710373774F63FE7C628D;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 20:05:00;E;已出货未退款;已提现
DD201708167493719950820131246;E43A6E078A06874;3.5;3.5;250ml燕塘红枣牛奶;2017-08-17 20:07:00;E;已出货未退款;已提现
DD2017082220094152578D814CA15;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 20:07:00;E;已出货未退款;已提现
DD2017041710383030D15B546CDF7;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 20:08:00;E;已出货未退款;已提现
DD2017041710441912E0BC8C249E2;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 20:11:00;E;已出货未退款;已提现
DD20170822210236173F0F57E258B;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 20:17:00;E;已出货未退款;已提现
DD20170417133213782D761A9EA01;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 20:18:00;E;已出货未退款;已提现
DD2017082221030835AF8F9DEAB8A;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 20:21:00;E;已出货未退款;已提现
DD201704171601058849C652C29C1;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 20:23:00;E;已出货未退款;已提现
DD2017041717394029203CF091BCB;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 20:24:00;E;已出货未退款;已提现
DD20170816202518990532F508322;E43A6E078A06874;3.0;3.0;熊字饼;2017-08-17 20:25:00;E;已出货未退款;已提现
DD2017041718124515B1744FBBDCC;E43A6E078A06874;4.5;4.5;椰树牌椰汁;2017-08-17 20:28:00;E;已出货未退款;已提现
DD20170607130147605E824534FC0;E43A6E078A06874;3.0;3.0;伊利纯牛奶;2017-08-17 20:32:00;E;已出货未退款;已提现
DD201708167493719820252496693;E43A6E078A06874;3.5;3.5;250ml维他奶巧克力味;2017-08-17 20:35:00;E;已出货未退款;已提现
DD2017060713061281DB8BEA2127B;E43A6E078A06874;3.0;3.0;可口可乐330ml;2017-08-17 20:35:00;E;已出货未退款;已提现
DD2017041720511844355A90C781D;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 20:36:00;E;已出货未退款;已提现
DD20170822214634982AE01DF6AEC;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 20:37:00;E;已出货未退款;已提现
DD2017041807205634512AAC8BC86;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 20:51:00;E;已出货未退款;已提现
DD20170418161305840A984CDB1F3;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 20:56:00;E;已出货未退款;已提现
DD2017041817160143F26C840DCD8;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 20:58:00;E;已出货未退款;已提现
DD20170418173335739E3AC2B0BE5;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:01:00;E;已出货未退款;已提现
DD2017041817424729BE509CA913E;E43A6E078A06874;4.5;4.5;尖叫;2017-08-17 21:06:00;E;已出货未退款;已提现
DD201704181747539208689A63C4A;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:14:00;E;已出货未退款;已提现
DD20170607132754125589F02C89E;E43A6E078A06874;3.0;3.0;维他奶;2017-08-17 21:20:00;E;已出货未退款;已提现
DD201708167493546035457350772;E43A6E078A06874;4.5;4.5;78g卫龙亲嘴语辣条;2017-08-17 21:22:00;E;已出货未退款;已提现
DD2017082222033520CB806B98BA5;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 21:22:00;E;已出货未退款;已提现
DD2017082222042779E5DFA7A7955;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-17 21:25:00;E;已出货未退款;已提现
DD20170418190700365ACC38BCD1E;E43A6E078A06874;4.5;4.5;尖叫;2017-08-17 21:26:00;E;已出货未退款;已提现
DD201708167493546160092406492;E43A6E078A06874;5.0;5.0;110g顺宝九制话梅;2017-08-17 21:27:00;E;已出货未退款;已提现
DD201708222205243611842EFF311;E43A6E078A06874;4.0;4.0;阿萨姆奶茶;2017-08-17 21:27:00;E;已出货未退款;已提现
DD201708167493719766621813912;E43A6E078A06874;3.5;3.5;维他柠檬茶;2017-08-17 21:27:00;E;已出货未退款;已提现
DD2017082222352325024FCECCF38;E43A6E078A06874;4.0;4.0;阿萨姆奶茶;2017-08-17 21:29:00;E;已出货未退款;已提现
DD20170418195443480FEE06CB7FE;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 21:30:00;E;已出货未退款;已提现
DD201708167493719434688727495;E43A6E078A06874;3.5;3.5;250ml燕塘红枣牛奶;2017-08-17 21:31:00;E;已出货未退款;已提现
DD2017082223053691160C9BBAA0D;E43A6E078A06874;3.0;3.0;可口可乐330ml;2017-08-17 21:31:00;E;已出货未退款;已提现
DD2017041820045830497FAB8C6E9;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 21:32:00;E;已出货未退款;已提现
DD20170418201321600F6C9A0D605;E43A6E078A06874;4.5;4.5;椰树牌椰汁;2017-08-17 21:33:00;E;已出货未退款;已提现
DD20170418203551954534AF8341E;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:36:00;E;已出货未退款;已提现
DD201704182037061573A67E88318;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:37:00;E;已出货未退款;已提现
DD20170418203847820728673DA6F;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:38:00;E;已出货未退款;已提现
DD2017041821365693CC2A5F8C4A2;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:40:00;E;已出货未退款;已提现
DD20170418214631512F91E63DCC5;E43A6E078A06874;4.5;4.5;湘潭铺子(羽泉版);2017-08-17 21:41:00;E;已出货未退款;已提现
DD20170418174353456E832AF05CD;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 21:42:00;E;已出货未退款;已提现
DD2017041817450698916DA268613;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 21:43:00;E;已出货未退款;已提现
DD20170418221643534920579C48B;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 21:44:00;E;已出货未退款;已提现
DD2017041822180633AE55390CA35;E43A6E078A06874;4.5;4.5;椰树牌椰汁;2017-08-17 21:46:00;E;已出货未退款;已提现
DD20170418231228667C721F40683;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 21:47:00;E;已出货未退款;已提现
DD2017041905581924C17B991AA5F;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 21:51:00;E;已出货未退款;已提现
DD2017041912005033D0B93F62EB8;E43A6E078A06874;4.5;4.5;营养快线;2017-08-17 22:05:00;E;已出货未退款;已提现
DD20170419135818834E2959046E3;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 22:08:00;E;已出货未退款;已提现
DD2017082223392326B1F68CC8599;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-17 22:11:00;E;已出货未退款;已提现
DD2017082223472851C716E4ADDAE;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-17 22:15:00;E;已出货未退款;已提现
DD201704191755522976952B99E52;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-17 22:51:00;E;已出货未退款;已提现
DD20170419175839486F669D4ED17;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 22:53:00;E;已出货未退款;已提现
DD2017041919540181A74E3DFD22F;E43A6E078A06874;4.5;4.5;尖叫;2017-08-17 23:03:00;E;已出货未退款;已提现
DD201704192129459942EFDF3CC23;E43A6E078A06874;4.5;4.5;脉动;2017-08-17 23:32:00;E;已出货未退款;已提现
DD2017042011472338889FE823E6D;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 00:48:00;E;已出货未退款;已提现
DD201704201409498133428D33070;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 02:20:00;E;已出货未退款;已提现
DD2017042015361962D96235A86C6;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 02:24:00;E;已出货未退款;已提现
DD2017042015365915295871CEDE1;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-18 02:25:00;E;已出货未退款;已提现
DD20170420175111811A5A26B5CBA;E43A6E078A06874;4.5;4.5;银鹭八宝粥;2017-08-18 03:30:00;E;已出货未退款;已提现
DD201704201810261511D622DD47C;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-18 05:23:00;E;已出货未退款;已提现
DD20170824213026729ADD8E51899;E43A6E078A06874;4.0;4.0;王老吉（500ml）;2017-08-18 08:50:00;E;已出货未退款;已提现
DD2017042023130566A2F1DE532AC;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 08:52:00;E;已出货未退款;已提现
DD201707151151206126F6CA4F8D1;E43A6E078A06874;5.0;5.0;阿萨姆奶茶;2017-08-18 08:56:00;E;已出货未退款;已提现
DD201708167493341969637854344;E43A6E078A06874;4.5;4.5;100g*5瓶益力多;2017-08-18 09:06:00;E;已出货未退款;已提现
DD2017070812391528335D22E3AE9;E43A6E078A06874;3.5;3.5;冰糖雪梨;2017-08-18 09:06:00;E;已出货未退款;已提现
DD201708167493941306413225693;E43A6E078A06874;3.0;3.0;雪碧（500ml）;2017-08-18 09:07:00;E;已出货未退款;已提现
DD20170816749370078817179078;E43A6E078A06874;4.5;4.5;40g乐事薯片墨西哥鸡汁番茄味;2017-08-18 09:09:00;E;已出货未退款;已提现
DD20170529143830692EF91EC34DC;E43A6E078A06874;3.5;3.5;统一绿茶;2017-08-18 09:14:00;E;已出货未退款;已提现
DD20170707134358138240522A02C;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 09:22:00;E;已出货未退款;已提现
DD2017080520035391654C6ABB46D;E43A6E078A06874;4.0;4.0;东鹏特饮;2017-08-18 09:23:00;E;已出货未退款;已提现
DD2017071618014997DEAF1E5680D;E43A6E078A06874;3.5;3.5;芬达330ml;2017-08-18 09:29:00;E;已出货未退款;已提现
DD20170429182301670BFB7295106;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 09:37:00;E;已出货未退款;已提现
DD2017082421473742FEB641C0B31;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 09:48:00;E;已出货未退款;已提现
DD201708167493306060483931996;E43A6E078A06874;3.0;3.0;600ml可口可乐;2017-08-18 09:58:00;E;已出货未退款;已提现
DD20170708111622127FBDDE36CF1;E43A6E078A06874;3.5;3.5;统一绿茶;2017-08-18 09:58:00;E;已出货未退款;已提现
DD201708167493434332402875474;E43A6E078A06874;1.5;1.5;40g双汇玉米热狗肠;2017-08-18 10:12:00;E;已出货未退款;已提现
DD201708242203352618D23C4C7D4;E43A6E078A06874;3.0;3.0;冰糖雪梨;2017-08-18 10:21:00;E;已出货未退款;已提现
DD201708242206569599490C4A029;E43A6E078A06874;2.5;2.5;伊利优酸乳;2017-08-18 10:25:00;E;已出货未退款;已提现
DD2017081720243695DD7E087F150;E43A6E078A06874;3.0;3.0;熊字饼;2017-08-18 10:26:00;E;已出货未退款;已提现
DD201708167493948284631081408;E43A6E078A06874;6.0;6.0;红牛;2017-08-18 10:27:00;E;已出货未退款;已提现
DD2017052915135197D7A023D2FC4;E43A6E078A06874;3.5;3.5;统一绿茶;2017-08-18 10:37:00;E;已出货未退款;已提现
DD2017052915335158203403627B9;E43A6E078A06874;3.5;3.5;统一绿茶;2017-08-18 10:38:00;E;已出货未退款;已提现
DD201708167493948293770264423;E43A6E078A06874;4.0;4.0;阿萨姆奶茶;2017-08-18 10:42:00;E;已出货未退款;已提现
DD2017042107500143BF9D16A0E02;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 10:49:00;E;已出货未退款;已提现
DD2017082422142948B59DA0E9645;E43A6E078A06874;4.0;4.0;阿萨姆奶茶;2017-08-18 10:50:00;E;已出货未退款;已提现
DD20170826230847194B96C9ADBAF;E43A6E078A06874;3.0;3.0;雪碧330ml;2017-08-18 11:18:00;E;已出货未退款;已提现
DD2017082422371656CB3E3165180;E43A6E078A06874;4.0;4.0;营养快线;2017-08-18 11:47:00;E;已出货未退款;已提现
DD20170421100832164EE5AFB3CC0;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-18 11:57:00;E;已出货未退款;已提现
DD2017052915510035CEC31A18E19;E43A6E078A06874;3.5;3.5;熊字饼;2017-08-18 12:02:00;E;已出货未退款;已提现
DD201706131218088413860F68B25;E43A6E078A06874;2.5;2.5;康师傅矿泉水;2017-08-18 12:08:00;E;已出货未退款;已提现
DD2017080100044764C57145225BB;E43A6E078A06874;1.5;1.5;鸭翅;2017-08-18 12:17:00;E;已出货未退款;已提现
DD2017081674930119574133697673;E43A6E078A06874;4.5;4.5;250ml燕塘原味酸奶;2017-08-18 12:20:00;E;已出货未退款;已提现
DD201708167493686914527662324;E43A6E078A06874;1.5;1.5;卫龙亲嘴烧红烧牛肉味;2017-08-18 12:20:00;E;已出货未退款;已提现
DD20170816749342237152240747;E43A6E078A06874;1.5;1.5;40g双汇玉米热狗肠;2017-08-18 12:35:00;E;已出货未退款;已提现
DD2017082423065829081B49575D7;E43A6E078A06874;4.0;4.0;王老吉（500ml）;2017-08-18 12:43:00;E;已出货未退款;已提现
DD201708167493948463207946615;E43A6E078A06874;1.5;1.5;香豆干;2017-08-18 12:57:00;E;已出货未退款;已提现
DD2017061908354874F9DA213F829;E43A6E078A06874;2.0;2.0;香豆干;2017-08-18 13:00:00;E;已出货未退款;已提现
DD201708167493952341985563604;E43A6E078A06874;3.0;3.0;维他柠檬茶;2017-08-18 13:13:00;E;已出货未退款;已提现
DD2017061201094210A8FA99A29B7;E43A6E078A06874;6.0;6.0;红牛;2017-08-18 13:21:00;E;已出货未退款;已提现
DD2017042120573942A2955A1961C;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 13:34:00;E;已出货未退款;已提现
DD20170824234740289DBC8A605F4;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 13:40:00;E;已出货未退款;已提现
DD2017042207384657A43C6558413;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 14:05:00;E;已出货未退款;已提现
DD2017042207394472FEC9125453C;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:06:00;E;已出货未退款;已提现
DD20170422111947672E1433F00C5;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:14:00;E;已出货未退款;已提现
DD2017060720335168D4842D70E35;E43A6E078A06874;3.0;3.0;维他奶;2017-08-18 14:15:00;E;已出货未退款;已提现
DD2017082912562866B75829856E0;E43A6E078A06874;4.0;4.0;脉动;2017-08-18 14:16:00;E;已出货未退款;已提现
DD2017042212502172B2E77C23C85;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:20:00;E;已出货未退款;已提现
DD2017042213081645DE9EFD45177;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:22:00;E;已出货未退款;已提现
DD201708167493546891173915383;E43A6E078A06874;4.5;4.5;78g卫龙亲嘴语辣条;2017-08-18 14:31:00;E;已出货未退款;已提现
DD2017082917324950243D649C1E9;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-18 14:31:00;E;已出货未退款;已提现
DD201708167493719016401554161;E43A6E078A06874;3.5;3.5;维他柠檬茶;2017-08-18 14:31:00;E;已出货未退款;已提现
DD2017042214555860338E7EDB296;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:33:00;E;已出货未退款;已提现
DD201708167493418629710805245;E43A6E078A06874;1.5;1.5;40g双汇玉米热狗肠;2017-08-18 14:38:00;E;已出货未退款;已提现
DD201707240139205124A5E5ABC25;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:48:00;E;已出货未退款;已提现
DD20170422165844159A339118FD1;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 14:52:00;E;已出货未退款;已提现
DD201708167493718718032934638;E43A6E078A06874;3.5;3.5;维他奶（巧克力味）;2017-08-18 15:07:00;E;已出货未退款;已提现
DD201708291733491906900784F9D;E43A6E078A06874;2.5;2.5;伊利优酸乳;2017-08-18 15:07:00;E;已出货未退款;已提现
DD2017060721365410A64034558B3;E43A6E078A06874;3.0;3.0;伊利纯牛奶;2017-08-18 15:08:00;E;已出货未退款;已提现
DD2017042218312717662E0446C4E;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 15:10:00;E;已出货未退款;已提现
DD2017052917390482C963F6673FD;E43A6E078A06874;3.5;3.5;熊字饼;2017-08-18 15:13:00;E;已出货未退款;已提现
DD201708167493941575033030276;E43A6E078A06874;4.0;4.0;脉动;2017-08-18 15:15:00;E;已出货未退款;已提现
DD201708167493921957220388613;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 15:16:00;E;已出货未退款;已提现
DD201708167493334717065888933;E43A6E078A06874;3.5;3.5;600ml可口可乐;2017-08-18 15:28:00;E;已出货未退款;已提现
DD20170718214927468ADC0CDCBF9;E43A6E078A06874;4.0;4.0;果粒橙;2017-08-18 15:28:00;E;已出货未退款;已提现
DD2017080511064746564C195FE3A;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-18 15:29:00;E;已出货未退款;已提现
DD201708167493900095760124178;E43A6E078A06874;3.5;3.5;40g上好佳日式鱼果;2017-08-18 15:36:00;E;已出货未退款;已提现
DD201708167493925189834899252;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 15:42:00;E;已出货未退款;已提现
DD2017081517560260F82B4E3F98C;E43A6E078A06874;1.0;1.0;小鱼仔;2017-08-18 15:45:00;E;已出货未退款;已提现
DD201708167493319119266609167;E43A6E078A06874;4.5;4.5;52g旺旺仙贝;2017-08-18 15:47:00;E;已出货未退款;已提现
DD20170709144730430E4AE8574A3;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 15:47:00;E;已出货未退款;已提现
DD201708167493415645197869338;E43A6E078A06874;1.5;1.5;40g双汇玉米热狗肠;2017-08-18 15:48:00;E;已出货未退款;已提现
DD201708167493948733274583911;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 15:49:00;E;已出货未退款;已提现
DD201708167493317652891814257;E43A6E078A06874;6.0;6.0;250ml维他奶巧克力味;2017-08-18 15:55:00;E;已出货未退款;已提现
DD2017070802354690DBF45B546DF;E43A6E078A06874;4.5;4.5;阿萨姆奶茶;2017-08-18 15:55:00;E;已出货未退款;已提现
DD2017060722062236E19B2556E84;E43A6E078A06874;4.0;4.0;营养快线;2017-08-18 15:59:00;E;已出货未退款;已提现
DD201708167493319306812657642;E43A6E078A06874;5.8;5.8;100g卫龙点心面黑椒牛排味;2017-08-18 16:02:00;E;已出货未退款;已提现
DD20170607220735139C459A53D45;E43A6E078A06874;4.0;4.0;营养快线;2017-08-18 16:02:00;E;已出货未退款;已提现
DD201708167493948837358974681;E43A6E078A06874;3.0;3.0;印尼芝士威化饼干;2017-08-18 16:03:00;E;已出货未退款;已提现
DD2017060722081190FE57006CDFB;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 16:05:00;E;已出货未退款;已提现
DD2017060722315340CC751515518;E43A6E078A06874;3.0;3.0;维他柠檬茶;2017-08-18 16:06:00;E;已出货未退款;已提现
DD201708167493718501733594777;E43A6E078A06874;3.5;3.5;维他原味豆奶;2017-08-18 16:06:00;E;已出货未退款;已提现
DD2017060722344179A783AC6D735;E43A6E078A06874;6.0;6.0;红牛;2017-08-18 16:07:00;E;已出货未退款;已提现
DD2017060722361039B36F10D1E23;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-18 16:11:00;E;已出货未退款;已提现
DD201708167493929143399656395;E43A6E078A06874;2.0;2.0;怡宝矿泉水;2017-08-18 16:14:00;E;已出货未退款;已提现
DD201708167493948866883332376;E43A6E078A06874;3.5;3.5;东鹏特饮;2017-08-18 16:15:00;E;已出货未退款;已提现
DD2017072512120244468E8016C7E;E43A6E078A06874;5.0;5.0;脉动;2017-08-18 16:16:00;E;已出货未退款;已提现
DD201708167493948890407162298;E43A6E078A06874;4.0;4.0;营养快线;2017-08-18 16:20:00;E;已出货未退款;已提现
DD2017042301190317B1DEC9F358A;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 16:21:00;E;已出货未退款;已提现
DD201708167493948922720580035;E43A6E078A06874;1.5;1.5;香脆肠;2017-08-18 16:22:00;E;已出货未退款;已提现
DD201708167493718459071329731;E43A6E078A06874;3.5;3.5;78g卫龙亲嘴语辣条;2017-08-18 16:24:00;E;已出货未退款;已提现
DD2017082314365510B733C7B2BC0;E43A6E078A06874;3.0;3.0;果粒橙;2017-08-18 16:24:00;E;已出货未退款;已提现
DD2017042301491014497AE803D9C;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 16:25:00;E;已出货未退款;已提现
DD2017042302584038991AAFFEBD3;E43A6E078A06874;4.5;4.5;乐虎;2017-08-18 16:26:00;E;已出货未退款;已提现
DD201704230751589796AD76F4191;E43A6E078A06874;4.5;4.5;营养快线;2017-08-18 16:27:00;E;已出货未退款;已提现
DD201708231438123950D62D2894A;E43A6E078A06874;4.0;4.0;阿萨姆奶茶;2017-08-18 16:30:00;E;已出货未退款;已提现
DD20170423083508179E46E84DF16;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 16:33:00;E;已出货未退款;已提现
DD2017080510215116AA1937E9126;E43A6E078A06874;3.0;3.0;统一冰红茶;2017-08-18 16:35:00;E;已出货未退款;已提现
DD20170423100440378BA0F0ED2A7;E43A6E078A06874;4.5;4.5;脉动;2017-08-18 16:38:00;E;已出货未退款;已提现
